,bottleneck_dir,top-primary-color-white,top-primary-color-beige,top-primary-color-black,top-primary-color-brown,top-primary-color-grey,top-primary-color-blue,top-primary-color-navy,top-primary-color-teal,top-primary-color-green,top-primary-color-olive,top-primary-color-pink,top-primary-color-red,top-primary-color-maroon,top-primary-color-purple,top-primary-color-orange,top-primary-color-yellow,top-secondary-color-white,top-secondary-color-beige,top-secondary-color-black,top-secondary-color-brown,top-secondary-color-grey,top-secondary-color-blue,top-secondary-color-navy,top-secondary-color-teal,top-secondary-color-green,top-secondary-color-olive,top-secondary-color-pink,top-secondary-color-red,top-secondary-color-maroon,top-secondary-color-purple,top-secondary-color-orange,top-secondary-color-yellow,top-secondary-color-none,top-type-short-sleeve-t-shirt,top-type-long-sleeve-t-shirt,top-type-short-sleeve-shirt,top-type-long-sleeve-shirt,top-type-singlet,top-type-polo,t-shirt-style-graphic-text,t-shirt-style-graphic-image,t-shirt-style-round-neck,t-shirt-style-henley,t-shirt-style-pocket,t-shirt-fit-slim-fit,t-shirt-fit-longline,t-shirt-fit-baggy,t-shirt-fit-regular,shirt-style-oxford,shirt-style-dress,shirt-style-graphic,shirt-style-pocket,shirt-style-granddad-collar,shirt-fit-slim-fit,shirt-fit-regular-fit,top-patterns-animal-print,top-patterns-argyle,top-patterns-horizontal-stripe,top-patterns-vertical-stripe,top-patterns-checkered,top-patterns-dotted,top-patterns-floral,top-patterns-plaid,top-material-denim,top-material-dry-fit,top-material-cotton
24,bottlenecks/Clean clothes/Tops/checkshirts72.jpg.txt,7.28754312149249E-05,0.000000196,0.0120419357,3.72100146250887E-07,0.0029574947,0.7933385372,0.1577632874,7.41969197406433E-05,7.42651536711492E-05,0.0001386763,4.70022205263376E-05,0.0142838527,0.000468408,0.0187347028,2.39564246840018E-06,1.75537263658043E-06,0.0397271253,0.0002922026,0.0055232476,0.0004653683,0.0124511039,0.0221845582,0.0051762746,0.000046355,0.0013965809,0.000698907,0.0003294484,0.0136260707,0.000288881,4.83046715089586E-05,5.53537101950496E-05,0.000209371,0.8974808455,0.0001804475,0.0004875475,0.0085519031,0.9907097816,1.08235468587736E-07,7.03069308656268E-05,0.0070248349,0.1171845496,0.3795797229,0.0485609062,0.0098010013,0.0463934392,0.0367119201,0.2370309979,0.6798636913,0.1347845644,0.047106795,3.02336520690005E-05,0.5264016986,0.0185091961,0.4109276235,0.5890724063,0.0003092027,0.0003511713,0.0191442203,0.0723368749,0.8928571343,0.0374929495,0.0604684763,0.3506404757,0.0286605768,0.0041614585,0.9671779275
25,bottlenecks/Clean clothes/Tops/polos70.jpg.txt,0.9876689315,0.0003279585,0.0011413042,2.19104149437044E-05,0.000760667,0.0016179857,0.0020156065,0.000212987,9.93596040643752E-05,0.000229326,0.0002644192,0.0036361588,0.0003445666,0.0012733237,0.0003107964,7.46426521800458E-05,0.0078506963,0.0002211131,0.005374725,0.000144683,0.0015278078,0.00129794,0.0007670118,0.0001540994,0.0001694919,0.000060124,6.74857119520311E-06,0.0024054686,2.30411060329061E-05,0.0001204131,0.0001508718,0.000062495,0.9796633124,0.0459007397,0.0068948683,0.0698020831,0.0045358017,0.0002474318,0.8726190329,0.0121908365,0.0333682075,0.04934543,0.0303789675,0.0377830341,0.1454562396,0.0199518949,0.014119193,0.8204727173,0.2777306139,0.083632119,0.0006819651,0.3468213379,0.0627442971,0.9920434356,0.0079565505,0.0005277294,0.0001883831,0.0165657643,0.002787957,0.0032630593,0.0185206048,0.0036396198,0.0008701435,0.0001427648,0.0003024453,0.9995548129
26,bottlenecks/Clean clothes/Tops/solidtshirts378.jpg.txt,0.0024010912,0.0004648925,0.0004928691,0.0006788471,0.9849001169,0.0076924963,6.45343025098555E-05,0.0015200269,0.0005862462,0.0002356446,0.0003354721,3.24652392009739E-05,0.00004559,0.0004495317,6.9623209128622E-05,3.05898502119817E-05,0.0281209704,0.000150709,0.0818189383,0.0004690171,0.0080918446,0.002361455,0.0067535662,0.0042018066,0.0012579013,0.0039901217,0.000481596,0.018262472,0.0002956012,0.0013433881,0.0024031396,0.0018678793,0.8381296396,0.9839951396,0.0054975715,0.0005736153,1.91052231457434E-06,0.0009481809,0.0089835767,0.0461026877,0.0361950099,0.9773979783,0.0007574316,0.0577583984,0.0448383912,0.0548766144,0.0558443405,0.8444406986,0.5275871158,0.0133433277,0.0022855254,0.0903210267,0.2177781016,0.9645068049,0.03549321,0.0017286923,0.005343385,0.072164163,0.0093600145,0.0009169757,0.0181649365,0.0044815526,0.0003462358,0.0029076133,0.0072552892,0.98983711
27,bottlenecks/Clean clothes/Tops/graphictshirts871.jpg.txt,0.9941005111,0.0005827888,0.0002730997,3.05153946555947E-07,0.0034727259,0.0003142651,0.0001968189,0.000963705,1.2281929002711E-06,1.75443858552171E-07,2.40989152189286E-06,2.73490377367125E-06,8.15529620012967E-06,6.70808585709892E-05,1.27196544781327E-05,1.36755295443436E-06,0.0312122442,0.0001088976,0.8851104975,7.53486528992653E-05,0.0161124114,0.0034395717,0.0077352151,0.0007127696,0.0053320299,0.0005433563,0.0002234895,0.0306991674,0.0008151954,0.0108732125,0.0025032321,0.0024677818,0.0020356723,0.9680449367,0.008373009,0.0002596727,1.12247353172279E-05,0.0011017807,0.0222094953,0.97029984,0.7571719885,0.9281719327,0.0004927208,0.000877983,0.0799919367,0.1492537409,0.2592020333,0.5115523338,0.3585725427,0.0170491859,0.0023292378,0.0208577886,0.2974127829,0.7202412486,0.279758811,0.000287761,0.0002525575,0.0009916023,0.0011747977,0.000172672,0.000566086,0.0008553891,0.0003553573,1.47058462971472E-05,9.92428322206251E-05,0.9998860359
28,bottlenecks/Clean clothes/Tops/plainshirts3.jpg.txt,0.0039957059,0.0168045275,0.0082074488,0.0093152421,0.108351402,0.0013353697,0.004442458,0.1052423567,0.0045472174,0.7355152965,0.0002085866,0.0002421318,1.79109588316351E-06,0.000656292,0.0010948307,3.93165391869843E-05,0.001689559,0.0003389704,0.0314661898,0.0001018152,0.00134889,0.0002012924,0.0004655038,0.0002625964,9.09107766347006E-05,0.0008852617,5.89870905969292E-05,0.0110276937,0.000026551,2.8298158213147E-05,9.33819246711209E-05,0.0002614474,0.9516526461,0.0004173099,0.0014445129,0.0050205016,0.9915403724,5.45104594493751E-05,0.0015227559,0.0197955798,0.0354632623,0.0891928375,0.0072729099,0.1355556101,0.1072030067,0.0129661169,0.1985782534,0.6812525988,0.0494669788,0.288246572,0.0004778545,0.9635164142,0.0617999621,0.1403881311,0.8596118093,0.0045108525,0.0011562235,0.0014685147,0.0037834514,0.0051163621,0.0064700278,0.0119880252,0.0150865801,0.6194582582,0.002457686,0.3780840933
29,bottlenecks/Clean clothes/Tops/shortsleeveshirts208.jpg.txt,1.77163947228109E-05,0.000014139,0.029769076,0.0005159803,0.0145514095,0.0197056774,0.8816799521,0.0194491465,0.0220206194,0.0024663135,0.0001437134,2.14198353205575E-05,0.0001815045,0.0087625394,0.000192782,0.0005081049,0.0054080407,0.0001773896,0.0007448154,2.87026750811492E-06,0.0001946951,1.07220985228196E-05,3.06569454551209E-05,2.8371649023029E-05,4.64380491393968E-06,5.81473723286763E-05,7.37621007829148E-07,0.0007957516,1.02006561064627E-06,0.000003355,4.79108712170273E-06,2.49332265411795E-06,0.9925314784,7.82918577897362E-05,1.45231524584233E-06,0.9982227683,0.0016465036,5.13635427523695E-08,5.10250829393044E-05,0.0563266873,0.0601203665,0.1032883227,0.0208576769,0.0072501302,0.0029978303,0.0030125845,0.0464214124,0.9475681782,0.1716674864,0.366314739,2.22387789108325E-05,0.2482910305,0.0115195187,0.8422116041,0.1577883661,0.000259425,0.0002193096,0.0003499762,0.0052806954,0.0037203138,0.0047033317,0.0026091891,0.0041359453,0.0325206295,0.0086388318,0.9588404894
30,bottlenecks/Clean clothes/Tops/graphictshirts1089.jpg.txt,0.0194134098,0.0003012407,0.1745140254,0.1081183329,0.6671127081,0.0036192574,0.0020025217,0.0005491721,0.0039047913,0.0038852228,0.0001969242,0.0013141778,0.0011223577,0.0138058737,0.0001260139,1.39135499921395E-05,0.4449368119,0.0006440234,0.0399164297,0.0019216503,0.1195550263,0.0086074118,0.001939413,0.009236306,0.0014175577,0.0005684549,0.0010421838,0.0022357791,0.0017612138,0.0032038393,0.0020887505,0.0010095877,0.3599155545,0.9818637371,0.0012227143,0.0083466405,9.10115413716994E-05,0.0046828892,0.0037930158,0.0180442929,0.0747274011,0.9405710697,0.0088186963,0.0087989205,0.0526060015,0.1453324109,0.0028018283,0.7992597222,0.1685326844,0.0160092376,0.0003663878,0.0934829861,0.1238302067,0.9617840052,0.0382159352,0.001600114,0.0281799026,0.0263258237,0.0251360647,0.0089663966,0.1760391593,0.2028482258,0.0008964455,8.77882484928705E-05,0.0007884045,0.9991238713
31,bottlenecks/Clean clothes/Tops/solidtshirts214.jpg.txt,0.0016901955,0.0001052605,0.074312292,0.0254364293,0.0053219097,0.0231551845,0.0253064483,0.0026041216,0.0126188733,0.0091011766,0.0279947016,0.2180529982,0.5306630135,0.0332379341,0.0016746069,0.0087248823,0.1484735459,0.0020353836,0.0249178968,0.0053940346,0.0101415934,0.0068133436,0.0036084764,0.0018069064,0.0022284077,0.0007234056,0.0028372677,0.0095896423,0.0007976334,0.0059343893,0.0045867208,0.0035542944,0.7665570974,0.9846274257,0.011583128,5.54325779376086E-05,5.29276167071657E-06,3.90795430575963E-05,0.0036897198,0.0589326955,0.1053040698,0.8934515715,0.0222355295,0.1039089113,0.2837702632,0.0536448732,0.0081883064,0.6543964744,0.2865992486,0.011116812,0.0028159569,0.0128999213,0.1465046108,0.9886060357,0.011393928,0.0003817959,0.000208737,0.0046056313,0.0039888988,0.0015676499,0.0012194024,0.0076478464,0.0005425593,8.52516313898377E-05,0.0062116003,0.9937030673
32,bottlenecks/Clean clothes/Tops/plainshirts327.jpg.txt,0.0026383263,7.72691346355714E-05,0.69769454,0.0023669295,0.014159061,0.0070144054,0.2123283148,0.0014165213,0.0027858519,0.0118997702,0.0014431652,0.002317548,0.004934479,0.0357653312,0.0024763327,0.0006821219,0.0006115818,9.52746049733833E-05,6.98214862495661E-05,7.60187776904786E-06,3.62199389201123E-05,0.0001653243,0.0003165639,5.75733211007901E-05,4.86273638671264E-05,0.0001395781,2.52649465437571E-06,0.0011015288,2.61315062743961E-06,1.02501089713769E-05,0.0002651587,2.38717948377598E-05,0.9970459342,0.000005869,0.0018368635,0.009110786,0.9888164997,0.000000049,0.0002299264,0.0185292512,0.0166989397,0.0326195769,0.7639344931,0.0755800605,0.6297870874,0.0055793114,0.0156606734,0.3489729762,0.1284480691,0.25744766,0.0004907018,0.4665688872,0.1079163402,0.9888874888,0.0111124925,0.0034457471,0.0008396875,0.0061894809,0.0164756216,0.0064917994,0.0149776647,0.0078210682,0.0036211608,0.0358939581,0.0079023214,0.9562037587
33,bottlenecks/Clean clothes/Tops/polos10.jpg.txt,0.0015961553,0.0004982166,0.4123031497,0.0171749555,0.2232803255,0.0100426273,0.054426793,0.0018941946,0.1509983689,0.0981549844,0.0006305043,0.0007445499,0.0046552261,0.0228156988,0.0007827471,1.32573302380479E-06,0.0279879253,5.6437525927322E-05,0.0182354487,0.0001038671,0.002916506,0.0028033645,0.0003001804,0.0004056401,0.0001439419,0.0005241449,0.0001961585,0.0153716719,0.0005999112,0.0022523089,0.0022099337,0.0013338787,0.9245586991,0.0382074676,0.0557897612,0.007710638,0.0003018553,0.0001390592,0.8978512287,0.0196666531,0.1119158417,0.169645384,0.0464396253,0.0366280526,0.4709357619,0.0207742006,0.0070656664,0.5012243986,0.377820015,0.0090523129,0.0039062928,0.0858778432,0.3365855217,0.9749496579,0.0250503495,0.003052549,0.0010932185,0.0211112686,0.0048451037,0.0022459272,0.1978880614,0.0047378014,0.0003798817,0.0037910365,0.0090994984,0.9871094227
34,bottlenecks/Clean clothes/Tops/graphictshirts792.jpg.txt,0.7608839869,0.000833317,0.0062987106,0.0005872138,0.1601202786,0.0237571225,0.0113232527,0.0317879952,0.0002187463,0.0001443152,0.0011729841,0.0008666514,0.0002999446,0.0013399631,0.0002876814,0.000077767,0.1520990133,0.0053651035,0.2695174813,0.0084720748,0.0627385676,0.2087195069,0.0577712432,0.0650777146,0.0053909533,0.0026090436,0.0008872998,0.0244230032,0.0038500666,0.0688404664,0.0177705716,0.0064461729,0.0400217064,0.9857671261,0.0003680025,0.0008240536,1.24907091958448E-06,0.0003771666,0.0126623642,0.1806283742,0.5491783619,0.8348913789,0.0106158275,0.2476146519,0.2492288053,0.0246941335,0.005950083,0.7201269865,0.1329366565,0.0038114279,0.008968778,0.0639261752,0.2218047529,0.9560352564,0.0439647846,0.000591278,0.0007838096,0.0056345221,0.0010683674,0.000418479,0.0091117295,0.0042999247,0.0001393784,0.0016368792,0.0041759647,0.9941871166
35,bottlenecks/Clean clothes/Tops/solidtshirts284.jpg.txt,0.0026057817,0.0001195834,0.011680753,0.0064783935,0.8983978033,0.0244634766,0.0183116067,0.0029151991,0.0030483273,0.0010737559,0.0003589326,0.0012927091,0.0097704371,0.0188861787,0.0005182509,0.000078934,0.1126059815,0.0022755777,0.1652858257,0.0013347992,0.0598600507,0.0184788834,0.0363220572,0.0036692822,0.0024945086,0.0016295951,0.0015910472,0.0123873604,0.0204566009,0.0168383755,0.0071984809,0.0063417056,0.5312299132,0.989131093,0.0083659114,5.71538257645443E-05,7.14422128567094E-07,2.3508084268542E-05,0.0024216641,0.0475635752,0.0579307377,0.9070232511,0.0042236065,0.1436870098,0.0197604951,0.0563843437,0.0786661282,0.8451890945,0.1223160923,0.0079755355,0.0151895415,0.0321873315,0.4015273452,0.9725676775,0.0274323858,0.0030209753,0.0023286419,0.0254617576,0.006117865,0.001659808,0.0191843398,0.0030873092,0.0005972005,0.0020468247,0.0097603099,0.9881928563
36,bottlenecks/Clean clothes/Tops/graphictshirts1613.jpg.txt,0.0489249863,0.0074871066,0.3400253952,0.0152434008,0.2785387933,0.1020622104,0.0473019257,0.089968957,0.0104811825,0.0065059783,0.0035554748,0.0322160348,0.0004560131,0.0133472625,0.0031532224,0.0007320251,0.0593904629,0.0119812815,0.0651272237,0.001141418,0.018442858,0.0072407271,0.0081463428,0.0044125291,0.2554636002,0.0009200426,0.0043463074,0.3771563172,0.0025598428,0.0093556959,0.0582686402,0.0328166746,0.0832300484,0.9945423603,0.0011287899,0.0009365639,0.000183018,0.0007926725,0.0024165139,0.005510034,0.2733921707,0.9335379004,0.0084987208,0.0187672172,0.5654435158,0.0213908982,0.0507084392,0.3624571562,0.3109202385,0.0089009209,0.0044197463,0.0297914613,0.1160194129,0.986962378,0.0130375661,0.0045356303,0.0494010262,0.0529039241,0.0075617917,0.0207053199,0.0062226285,0.1066531241,0.0016908563,0.0003607492,0.0094983559,0.9901408553
37,bottlenecks/Clean clothes/Tops/checkshirts8.jpg.txt,0.4772047698,0.0020895205,0.0429278687,0.0073984186,0.0712428167,0.2166328877,0.0150802564,0.0037079316,0.0018654966,0.0107966317,0.0004125841,0.0028409101,0.004306776,0.1421287805,0.0012773126,8.70307121658698E-05,0.0772525817,6.71234811306931E-05,0.0168049019,6.31031216471456E-05,0.0011852033,0.0018192062,0.0006158449,0.0006081014,4.3690248276107E-05,0.0013116653,0.0012638678,0.0026104194,3.13584168907255E-05,0.000049754,0.0001146466,0.0003268993,0.8958316445,0.0350190997,0.0043024202,0.0587717034,0.8923204541,0.0001287231,0.009457564,0.0005315573,0.014519304,0.5244981647,0.007639206,0.0999984741,0.0036970589,0.0821730494,0.1174181998,0.7967117429,0.2466345131,0.0830561146,0.0002105204,0.3714203238,0.1510723084,0.5891656876,0.410834372,0.0008440896,0.003259866,0.0300376974,0.1614676267,0.3905296028,0.1369898021,0.0359321237,0.0031463606,0.0003513329,0.0019909528,0.9976576567
38,bottlenecks/Clean clothes/Tops/graphictshirts992.jpg.txt,0.003782202,0.0035953571,0.006863826,0.0085596526,0.1200762838,0.469519496,0.1551935822,0.088815406,0.0089129992,0.0009951474,0.008162383,0.0264659524,0.0281035211,0.0690519288,0.0018906852,1.16462952064467E-05,0.0830780938,0.0005167894,0.0979713574,0.0011601136,0.0088119237,0.0041890759,0.003961843,0.001984305,0.001952282,0.0013499947,0.0080912439,0.0658353493,0.0031492361,0.0079169981,0.021907948,0.0146068716,0.6735165119,0.7010343671,0.1800194383,0.0101315919,0.0012765676,0.0002053434,0.1073327512,0.0127911996,0.0381305963,0.8057835698,0.0072390051,0.0517181344,0.2228253633,0.0288121458,0.0359032787,0.7124592662,0.2340019345,0.0046471851,0.0057792985,0.0393868573,0.2131728679,0.988188684,0.0118113738,0.0072338632,0.0091236159,0.3824580312,0.0101039223,0.0196427237,0.0472675562,0.0064370292,0.0012078448,0.0037305437,0.0299153477,0.9663541317
39,bottlenecks/Clean clothes/Tops/plainshirts106.jpg.txt,0.8616496921,0.0013768366,0.0021850062,0.0001687314,0.017343482,0.0321874097,0.0021946544,0.0030838337,0.0033095565,0.0012779546,0.0053593116,0.0001765224,2.44049297180027E-05,0.069506444,0.0001177787,3.83059086743742E-05,0.0003764829,0.0001183522,0.0015560171,6.27758781774901E-05,0.0030119249,0.0006380755,0.0001712558,5.17566477356013E-05,1.36634680529824E-05,0.0001799171,3.26358940583304E-06,0.0003877579,2.03653453354491E-05,5.56524246348999E-05,0.0001386666,0.0002881688,0.9929258823,0.0008277081,0.0005736675,0.1540716439,0.7827108502,1.07849027699558E-05,0.0618053153,0.0106684379,0.0174707584,0.0316468365,0.0239725057,0.0920012519,0.0088365888,0.0083460649,0.0719337538,0.9108836651,0.0537649468,0.3175408244,0.0036368023,0.2523873448,0.0835366026,0.9750353098,0.024964733,0.0191539302,0.0003445172,0.0090534799,0.003430034,0.0070174118,0.0169058833,0.0071645994,0.0023931763,0.0002978813,0.0022728376,0.9974293113
40,bottlenecks/Clean clothes/Tops/solidtshirts205.jpg.txt,7.22425829735585E-05,2.35758966482535E-06,0.9261265397,0.0002074766,0.0060992427,0.0055038207,0.0063582701,0.0002312866,0.0036876414,0.0022662117,4.21876211476047E-05,0.0003270858,0.0002704725,0.0487561487,0.000048323,5.85591408253094E-07,0.0578162633,0.0003841442,0.0419785939,0.0011435486,0.0495013781,0.0017824823,0.0005749948,0.000154268,0.0011450415,0.0002439879,0.0001292754,0.0012612815,0.0043668463,0.0010499518,0.0007696601,0.0009567435,0.8367415071,0.9378156066,0.0470950939,1.70097082445864E-05,9.07371395442169E-06,0.0006666334,0.0143966051,0.0072066453,0.0349665284,0.8969336748,0.0094404407,0.0598670281,0.4054794908,0.0334578641,0.0195855703,0.5414770246,0.1580080539,0.0027248997,0.0009204192,0.0344460048,0.4632518888,0.9950132966,0.0049866824,0.0003741063,0.0010351165,0.0109534273,0.0024070768,0.0011425922,0.0037000405,0.0018069363,0.000396209,0.0001661815,0.0042863348,0.995547533
41,bottlenecks/Clean clothes/Tops/shortsleeveshirts248.jpg.txt,0.8831340671,0.0013137022,0.0243425444,0.0008654405,0.0605973452,0.0102751693,0.0098789325,0.0009766591,0.0006542662,0.0011583568,0.0007472668,0.0021043252,0.0018679879,0.0019900489,7.81775997893419E-06,8.60242726048455E-05,0.1002193764,0.0075526396,0.0843835175,0.0035158289,0.1186820418,0.0460849777,0.0049743876,0.0035453576,0.0030295337,0.0570436269,0.0008741364,0.0113204373,0.0006672338,0.0011867807,0.0006917085,0.0007866031,0.5554418564,0.2937517166,0.0018310165,0.5309281945,0.1636808813,0.000111111,0.0096970294,0.0419035815,0.2522622049,0.3748836517,0.0067938371,0.0014110968,0.1225120723,0.0229346659,0.0339245386,0.8206287026,0.1460099816,0.029226169,0.0007110623,0.0840562135,0.0763245448,0.6568017006,0.343198359,0.1389634907,0.0047672456,0.0067139044,0.0077311657,0.0468529984,0.027330894,0.6011508703,0.0045433268,0.000134017,0.0013170849,0.9985489249
42,bottlenecks/Clean clothes/Tops/polos49.jpg.txt,0.0010166486,0.0001152356,0.426859647,8.26387185952626E-05,0.0043647708,0.0076285088,0.4025715888,0.0623966865,0.0037879136,0.0002654293,0.0006257253,0.0062579722,0.0036070836,0.0738797188,0.0062887478,0.0002516257,0.0801893547,0.0005063305,0.0064541916,0.000011245,0.0027736484,0.0009042927,0.0003331863,0.0003312499,0.000189321,1.46947440953227E-05,1.74354026967194E-05,0.004400067,0.0002385758,8.07460528449155E-05,0.0019968695,0.0002402114,0.9013185501,0.0011189573,0.0002642604,0.0006446927,0.0001057818,2.94923756882781E-06,0.9978633523,0.0019515137,0.045255743,0.002150584,0.1965866536,0.0186709147,0.1662003696,0.0069215097,0.0016997255,0.8251784444,0.2153688669,0.0174386371,0.0006088153,0.1407331526,0.2959972918,0.9967407584,0.0032592849,0.0001829708,4.95115200465079E-05,0.0183449294,0.0031959238,0.0005610166,0.0096440762,0.0141181853,0.0012448499,0.0044428417,0.0004462423,0.995110929
43,bottlenecks/Clean clothes/Tops/graphictshirts339.jpg.txt,0.0009719639,0.0007502908,0.940972805,0.0051991772,0.0097055277,0.0008126267,0.0262971502,0.0004572634,0.000445944,0.0023645912,7.42980555514805E-05,0.0001935559,0.0034859318,0.0070315488,0.0011281,0.0001093266,0.6585634947,0.012473179,0.0774931386,0.0069454559,0.1104538292,0.0104304813,0.0029433712,0.0031127892,0.0090774689,0.0067999684,0.0042894059,0.0431881435,0.0008073356,0.0004371953,0.0096690543,0.0059310943,0.0373845622,0.9986534119,0.0011642146,0.000051303,1.75160153048637E-06,3.03548440570012E-05,9.88742685876787E-05,0.5740808845,0.8493491411,0.9911647439,0.0022347663,0.0075558214,0.2266572416,0.068817921,0.0154961254,0.6890287399,0.1752086878,0.0041240426,0.0433919691,0.0631359294,0.3694571257,0.9899993539,0.0100006359,0.0009830372,0.0004899554,0.0072754854,0.0051547843,0.0027972269,0.0032634404,0.0081404913,0.0015253621,0.0083237188,0.004467824,0.987208426
44,bottlenecks/Clean clothes/Tops/graphictshirts278.jpg.txt,0.0355515964,0.2639282346,0.0010655073,0.0005972236,0.0375555567,0.0001261946,0.0001566694,0.0028834182,0.0021608493,0.6555401683,0.000016774,5.93514596403111E-05,5.66060634810128E-07,0.0003202224,3.75633826479316E-05,4.88151421507155E-08,0.0301763881,0.0080889352,0.4625585675,0.0014237082,0.0569399372,0.0027585437,0.0006784826,0.0053821062,0.0028625615,0.0013857712,0.0003075839,0.0612304211,0.0028372095,0.0001915706,0.0006823239,0.0112181706,0.351277709,0.9859025478,0.0001058613,0.0062841661,0.0004555711,0.0001442901,0.0071076285,0.009960982,0.4595167935,0.9504039288,0.0008361301,0.0105694765,0.0982812122,0.0176161453,0.0519295335,0.8321731091,0.1232353821,0.0434885733,0.0013173919,0.2304000556,0.0667243004,0.8014945388,0.1985054463,0.0094737401,0.0005407562,0.0023205292,0.0005827259,0.0015475272,0.0699841157,0.1040512994,0.001424256,0.0446811393,0.0001250824,0.955193758
45,bottlenecks/Clean clothes/Tops/singlets66.jpg.txt,0.0258696135,3.44540858350228E-05,0.0024574734,0.0002040723,0.0048360471,0.7811898589,0.0501117408,0.0644658655,0.0001914648,7.01305543771014E-06,0.0001962619,0.0010717167,0.0080147963,0.0597580299,0.0012908496,0.0003008329,0.215594694,0.0001791354,0.1780693829,0.0018050255,0.0368431248,0.0049171546,0.0269842241,0.0032028162,0.0088429907,0.0005917658,0.0020790305,0.1759216487,0.0008682473,0.0286915917,0.0184704214,0.0464654639,0.2504732609,0.0003609383,7.47056719774264E-06,3.68346455559276E-08,2.24780780655465E-08,0.9996091723,2.23587048822083E-05,0.6697006226,0.9242349863,0.8864802122,9.09654991119169E-05,0.0024194631,0.0406794921,0.1147680953,0.0081832884,0.8363690972,0.092969954,0.0565810129,0.0015554124,0.0678836703,0.4511116147,0.6928972006,0.3071027398,0.0004499571,0.007270297,0.014237388,0.0058062137,0.0027571241,0.0001606317,0.0282174777,0.0006802732,5.29948592884466E-05,0.0025392149,0.9974077344
