,bottleneck_dir,bottom-primary-color-white,bottom-primary-color-beige,bottom-primary-color-black,bottom-primary-color-brown,bottom-primary-color-grey,bottom-primary-color-blue,bottom-primary-color-navy,bottom-primary-color-teal,bottom-primary-color-green,bottom-primary-color-olive,bottom-primary-color-pink,bottom-primary-color-red,bottom-primary-color-maroon,bottom-primary-color-purple,bottom-primary-color-orange,bottom-primary-color-yellow,bottom-secondary-color-white,bottom-secondary-color-beige,bottom-secondary-color-black,bottom-secondary-color-brown,bottom-secondary-color-grey,bottom-secondary-color-blue,bottom-secondary-color-navy,bottom-secondary-color-teal,bottom-secondary-color-green,bottom-secondary-color-olive,bottom-secondary-color-pink,bottom-secondary-color-red,bottom-secondary-color-maroon,bottom-secondary-color-purple,bottom-secondary-color-orange,bottom-secondary-color-yellow,bottom-secondary-color-none,bottom-type-long pants,bottom-type-shorts,bottom-material-denim/jeans,bottom-material-cotton,bottom-material-dry-fit,denim-style-ripped,denim-style-acid-wash,denim-style-washed,bottom-patterns-animal-print,bottom-patterns-argyle,bottom-patterns-horizontal-stripe,bottom-patterns-vertical-stripe,bottom-patterns-checkered,bottom-patterns-dotted,bottom-patterns-floral,bottom-patterns-plaid,bottom-style-cargo,bottom-style-dress,bottom-style-chinos,bottom-style-sweatpants,bottom-style-none,bottom-fit-skinny-fit,bottom-fit-slim-fit,bottom-fit-regular-fit,bottom-fit-baggy
26,bottlenecks/Clean clothes/Bottoms/jeans83.jpg.txt,0.0005459188,0.0031646609,0.804659605,0.0238968953,0.0536229499,0.0059406697,0.0604842678,0.0081174439,0.0065905349,0.0048890435,0.0001512318,2.83291337836999E-05,0.0087599857,0.0185556281,7.24970595911145E-05,0.0005202199,8.32247387734242E-05,3.54678741132375E-06,0.0007405491,1.18261777970474E-05,0.0007780141,0.00005287,4.26591614086647E-05,2.12286906275949E-07,4.67449626739835E-06,1.42831640914665E-06,1.08703652585973E-05,0.0002209846,1.49716834130231E-06,9.71208677924551E-08,1.8770702808979E-05,1.58674581030027E-07,0.9980285764,0.9362536669,0.0637463331,0.7297982574,0.144642964,0.125558719,0.2916285098,0.0036784145,0.0114513868,0.0078922389,0.0044685858,0.0003932975,0.0049010157,0.0012315183,0.0001762142,0.0022924666,0.0002581395,0.0228172392,0.0245868806,0.1304508001,0.0403868072,0.7817581892,0.0712969527,0.7504098415,0.1113008782,0.0669924095
27,bottlenecks/Clean clothes/Bottoms/pants212.jpg.txt,0.0026066357,0.0054789451,0.1629352123,0.0060127806,0.7880244255,0.0014840582,0.0091129802,0.003092733,0.0002993239,0.0069495109,0.0002205618,0.0003150589,0.0099628251,0.0015680789,0.0008751836,0.0010618198,0.1482168883,4.44364331997349E-06,0.0485013984,1.65526744240196E-05,0.2147743702,8.08532568044029E-05,0.000187535,9.04691660252865E-07,0.0002508234,1.00367751656449E-05,0.0071536065,0.0098761059,1.26778877529432E-05,1.3468932138494E-06,0.0001631168,3.99182772525819E-06,0.5707452893,0.9672893286,0.0327106565,0.1850862503,0.7209562063,0.0939575881,0.0190131981,0.0206767004,0.0063728676,0.0343944542,0.0018308328,0.0241173897,0.1529634446,0.4718076587,0.0147087947,0.0005936267,0.0012435137,0.0049612974,0.1475476325,0.0067470232,0.0718650296,0.7688789964,0.0227095969,0.6481515169,0.3110583723,0.018080553
28,bottlenecks/Clean clothes/Bottoms/shorts258.jpg.txt,0.0006678148,0.0023765538,0.0767535269,0.003685283,0.0508065149,0.2580219209,0.5976331234,0.0047147358,0.0007101039,0.001348623,1.88470821740339E-05,0.0003014122,0.0003634646,0.0018715813,0.0003624612,0.0003640221,0.04881249,1.98646034732519E-07,0.0004244818,2.48510586970951E-05,0.0028937776,0.0001755668,1.17736208267161E-05,2.98767908191166E-08,4.18584713770542E-05,5.75919375478406E-06,0.0004442778,0.000335092,4.04043341006854E-08,2.86105405393755E-05,0.0002450857,1.2993870086575E-06,0.94655478,0.0030312771,0.9969686866,0.7704683542,0.2075111866,0.0220205337,0.0482390486,0.0030874838,0.2320547402,0.0022036582,0.0002025858,0.011162363,0.0126481224,0.0052160244,0.0192438588,0.0006925812,0.0007311859,0.0042289929,0.0261656102,0.1253240407,0.0415153168,0.8027660251,0.0026854121,0.8335028887,0.1393087804,0.0245028827
29,bottlenecks/Clean clothes/Bottoms/jeans64.jpg.txt,0.0001934011,0.0003990546,0.0191924982,0.0001839635,0.0118269306,0.4254390299,0.535644114,0.0031519462,0.0003388154,0.0002550598,4.99227735417662E-06,3.92694055335596E-05,0.0001042425,0.0024134149,9.49323584791273E-05,0.0007183829,0.000532011,0.000273419,0.0021712538,0.0001191721,0.0013464551,0.0009451706,0.0003926091,3.64899278793018E-05,0.000281805,2.72318411589367E-05,0.0002065131,0.0026661591,7.68618610891281E-06,6.99135198374279E-05,0.0012091729,0.0004288317,0.9892861247,0.9789153934,0.0210846011,0.8476191759,0.1324391663,0.0199416988,0.2654191256,0.0519566499,0.6143212914,0.0127582019,0.0075224875,0.0702911541,0.0556435622,0.0105475076,0.0017576196,0.0031998237,0.0040442282,0.0191690605,0.0129993763,0.0101335356,0.0113605978,0.9463374019,0.3672513366,0.5794304609,0.048023954,0.0052942559
30,bottlenecks/Clean clothes/Bottoms/jeans204.jpg.txt,0.000152854,0.0027061142,0.6817908287,0.0075199818,0.1153783724,0.009435188,0.1124818176,0.0091869356,0.0116440374,0.0236254223,1.10771625259076E-05,2.34975632338319E-05,0.016720999,0.0086134579,0.0001340064,0.000575422,8.538144902559E-05,1.91979324881686E-06,0.0018235906,2.96088160212093E-06,0.0004541432,1.61413190653548E-05,3.01374348055106E-05,0.000000182,2.83006602330715E-06,3.33590833179187E-06,8.52033554110676E-06,0.0001761192,6.27376266493229E-07,1.28878198779603E-07,0.000019599,3.47137870448933E-07,0.9973740578,0.9969277978,0.0030721845,0.6080309749,0.2594559789,0.1325131059,0.0375168733,0.0086293211,0.0121496487,0.0021406412,0.0005755561,0.0005749048,0.0029643928,0.003197694,0.0004189412,0.001201283,0.0004543861,0.0303123407,0.0948306918,0.2525928319,0.0495071597,0.5727570057,0.084488146,0.7727435231,0.1307109147,0.0120573286
31,bottlenecks/Clean clothes/Bottoms/pants386.jpg.txt,0.0016421067,0.0004126278,0.8985003829,0.0016424983,0.0302687082,0.0009080379,0.0485690646,0.0058784997,0.0009438427,0.0042518801,2.21136469917838E-05,1.44623106734798E-06,0.0012384508,0.0040621683,1.56735677592223E-05,0.0016426315,0.0009837247,9.73992882791208E-06,0.0010777774,5.59430191060528E-06,0.0018668359,0.0001259432,1.28965666590375E-05,1.42817754067437E-07,9.7683698641049E-07,1.19878302484722E-06,0.000011819,0.0004595138,8.88521526576369E-07,1.7890958758926E-07,2.34922299569007E-05,3.82441101010045E-07,0.9954189062,0.9987216592,0.001278289,0.5646170974,0.2822357118,0.153147161,0.0299336743,0.0130004119,0.0030472453,0.0019808335,0.002464718,0.0005065176,0.0054554134,0.0022767524,0.000605916,0.0008532822,0.0004105019,0.0006336182,0.9761004448,0.0046976996,0.0006162982,0.0179520361,0.0661586076,0.5064234138,0.4164961576,0.0109218247
32,bottlenecks/Clean clothes/Bottoms/pants459.jpg.txt,0.0188308395,0.1325780749,0.3214435577,0.0365122482,0.2582173347,0.0046348781,0.0515048131,0.0115863392,0.005213758,0.1018213257,0.0007519825,0.000123427,0.0297322385,0.0245667454,0.0001997496,0.0022826411,0.0032123185,4.79646632811637E-06,0.0037660415,4.27124541602097E-05,0.0022625283,0.000117735,5.73014658584725E-05,3.07088726003712E-07,1.52878328663064E-05,1.09764041553717E-05,0.000113516,0.0002868155,9.52691550537566E-07,2.950878865704E-07,2.33407026826171E-05,5.45432271792379E-07,0.9900845289,0.9867033958,0.0132965455,0.6608188152,0.2322135717,0.1069676429,0.0358508416,0.0096140364,0.0048515825,0.0062150252,0.0021490988,0.002686982,0.0054171588,0.0077565676,0.0011916636,0.0007948899,0.0007285647,0.0143507142,0.3094601631,0.118102245,0.0292490013,0.5288378596,0.1713678539,0.573065877,0.2459527701,0.0096135624
33,bottlenecks/Clean clothes/Bottoms/shorts308.jpg.txt,0.0114141796,0.0434423946,0.5502592921,0.1170143709,0.029898582,0.0106160268,0.0215694662,0.0625924096,0.0102494778,0.004242782,0.0314441398,0.0305584036,0.0453239344,0.0198048465,0.009166874,0.0024028642,0.0044330442,8.77238164775918E-07,0.0002268358,1.76747653313214E-05,0.0027213111,6.60796358715743E-05,4.9802187277237E-05,9.26569612147432E-08,1.98382258531638E-05,1.17697436508024E-05,0.0004014177,0.0003725929,6.05195850766904E-07,7.77139462115883E-07,0.000148546,3.31386956986535E-07,0.9915283918,0.024452081,0.9755479693,0.5302144289,0.3340654373,0.1357201934,0.0565098859,0.0048088674,0.0273140389,0.0015786325,0.0003336918,0.0010319375,0.0053012636,0.0088838711,0.004064878,0.0029850591,0.0004042144,0.0030352082,0.0356192589,0.6046574712,0.0168733113,0.3398147523,0.0160754714,0.5540217757,0.4006802738,0.0292225387
34,bottlenecks/Clean clothes/Bottoms/jeans104.jpg.txt,0.0001215723,0.0001657996,0.9168778658,0.0004223877,0.029847851,0.0030680003,0.0468000919,0.0006758979,0.0001679968,0.0005246312,4.06424351240275E-06,6.52678727419698E-06,0.0001213018,0.0010507014,4.31379266956355E-05,0.0001021749,0.0035107962,3.75636991520878E-05,0.0075580277,0.0001108935,0.0019384123,0.0010398088,0.0001641072,4.28356634074589E-06,4.68269099656027E-05,2.69387128355447E-05,0.0002298531,0.0010321285,4.6597729124187E-06,3.48405274053221E-06,0.0004965935,2.67196701315697E-05,0.9837688804,0.9824948907,0.0175051466,0.8739745617,0.104355894,0.0216695424,0.3795267045,0.0184427816,0.023492502,0.0044401474,0.0028972258,0.0053636497,0.0526184253,0.0051835128,0.0008740024,0.0020490247,0.0016395608,0.0061769714,0.0435536765,0.0169497058,0.0275429338,0.9057766795,0.107034266,0.5768375993,0.3046387434,0.0114893867
35,bottlenecks/Clean clothes/Bottoms/shorts50.jpg.txt,0.0014069794,0.87820822,0.0201231148,0.0219647586,0.0202687513,0.0057616378,0.0097424462,0.0151402811,0.0018930269,0.0170825738,0.0003653405,0.0001407597,0.0053585065,0.0020734777,0.0003196811,0.0001503599,0.0014015352,0.000000477,0.0008780731,6.54727118671872E-05,0.0077237948,6.14068630966358E-05,6.5990119765047E-05,1.31199708874874E-08,2.58391173701966E-05,0.000007712,0.0001614619,0.0001710777,2.44398222548625E-07,6.71736415824853E-06,8.14908780739643E-05,1.68568089975452E-06,0.989346981,0.0688015148,0.9311984181,0.599756062,0.2158856094,0.1843583286,0.0854819193,0.0078794016,0.0845151842,0.0053943112,0.0010125365,0.0043119257,0.0059186509,0.0043077553,0.0085951267,0.0015482958,0.0005686748,0.0077223694,0.0003275223,0.9541648626,0.0011894864,0.0365958214,0.0126505168,0.854151845,0.1264809519,0.0067167012
36,bottlenecks/Clean clothes/Bottoms/shorts346.jpg.txt,0.0021760254,0.276058048,0.0149298254,0.5969225764,0.0190306902,0.0136550171,0.0160150044,0.0073415516,0.0051956424,0.0083048074,0.0096697435,0.0020084279,0.0036770736,0.0123534212,0.0124440538,0.0002179752,0.0087733269,1.00860484053555E-06,0.0005043877,3.73261063941754E-05,0.0041494546,3.96711911889724E-05,8.49121570354328E-05,5.19480707339426E-08,0.000615405,5.09026867803186E-05,0.0011093169,0.0006350835,5.514000349649E-07,0.000020941,0.0001705855,8.45217255118769E-06,0.9837986231,0.0019633025,0.9980366826,0.441416651,0.2999654114,0.2586179078,0.2510962784,0.0152907874,0.0715003088,0.005080584,0.0007237945,0.009404528,0.0432113595,0.0095446073,0.0598828495,0.009491289,0.0036576858,0.002064293,0.0017606807,0.9632901549,0.0006516314,0.0322332568,0.0279694889,0.9167399406,0.0421668589,0.0131236417
37,bottlenecks/Clean clothes/Bottoms/shorts333.jpg.txt,0.0075581758,0.0055864216,0.8171421289,0.0074273921,0.0101683671,0.0353447348,0.0856266841,0.0060682204,0.0001957608,0.0012177755,0.0014048776,0.0006632193,0.0061712507,0.0138680059,0.000776394,0.0007807042,0.1050455645,2.55017512245104E-05,0.0072994065,0.0022035509,0.008454388,0.0077827447,0.0002980527,2.94106303044828E-06,0.001506398,0.0022139968,0.0058512986,0.0067139519,1.86953639058629E-05,0.002090364,0.0137371169,0.00012225,0.8366337419,0.0098726386,0.9901274443,0.5189582705,0.2770629525,0.2039787918,0.1769583374,0.0536985733,0.2390459478,0.0019617951,0.0024036749,0.0205539875,0.0208229739,0.0239076186,0.3670943975,0.0402593166,0.00343514,0.0018548919,0.0146101825,0.0818497464,0.010794336,0.8908908963,0.0092810709,0.6235383153,0.3488177061,0.0183629803
38,bottlenecks/Clean clothes/Bottoms/jeans26.jpg.txt,3.01095660688588E-05,0.0005840327,0.8874745369,0.003774161,0.0210771859,0.0108511513,0.0670868158,0.0016984745,0.00012031,0.0009498529,2.53146863542497E-05,0.0001234065,0.0034211813,0.0023563402,5.70663314647391E-06,0.0004214267,0.0003509439,1.24311247873266E-06,0.0010691576,2.16678945434978E-05,0.0002887698,2.11500992008951E-05,0.000027518,9.33967285732251E-08,5.20693447469967E-06,4.92753724756767E-06,4.55307235824876E-05,0.0001524939,2.81093065268578E-07,0.000000069,1.95337070181267E-05,1.66196258533091E-07,0.9979912043,0.9945828319,0.0054171411,0.7235358357,0.2324304432,0.0440337211,0.0287654661,0.0061469185,0.0153700821,0.0020784205,0.0003706074,0.0008875956,0.0051767114,0.0027336432,0.0004956529,0.0006319694,0.0005309519,0.007034577,0.0457906537,0.017455969,0.0226637796,0.9070550203,0.0290703364,0.7174394727,0.2436752021,0.0098150158
39,bottlenecks/Clean clothes/Bottoms/pants373.jpg.txt,0.8958683014,0.0487868227,0.0010741743,0.0002822392,0.0333565027,0.0023555816,0.0021188017,0.0001610964,0.0003838027,0.0142347384,3.84883933293167E-05,0.000005316,0.000570106,0.000753885,0.000002423,7.72333260101732E-06,0.0017404928,3.07623758999398E-06,0.0003897331,0.000006154,0.0001736833,3.78635049855802E-05,1.90248829312623E-05,3.81094878321164E-07,2.64952359430026E-06,5.89609385315271E-07,0.0001700424,0.0006045905,4.87301747398306E-07,1.81481220806745E-06,8.40606080600992E-05,1.06232255348004E-06,0.9967643023,0.9892488718,0.0107510593,0.3938635588,0.2953955531,0.3107408285,0.0704200566,0.0016017023,0.0085868416,0.002335767,0.002722647,0.006194334,0.0024712791,0.0213583689,0.002875827,0.0012357209,0.0004494898,0.008458971,0.1785136461,0.2409537882,0.018275369,0.5537982583,0.4156851172,0.4735321999,0.0869476572,0.0238350313
40,bottlenecks/Clean clothes/Bottoms/jeans333.jpg.txt,6.68554712319747E-05,6.88014188199304E-05,0.0437373966,0.0001328288,0.0235211235,0.1930721104,0.7290202379,0.0037809098,0.0009238681,0.000518804,1.59546982558823E-06,2.19256326090544E-05,6.83213656884618E-05,0.0044507897,5.8449171774555E-05,0.0005558934,0.0004367835,0.0003392638,0.0009402866,4.71743260277435E-05,0.001336191,0.0004008105,0.0002519716,1.47925647979719E-05,0.0001348043,2.54697151831351E-05,9.19410958886147E-05,0.0012512499,1.73029366123956E-05,2.85747191810515E-05,0.0009009761,0.000184158,0.9935982227,0.9750813246,0.0249187239,0.8238405585,0.1456252187,0.0305342562,0.3408824205,0.1020579487,0.6479150653,0.0127176251,0.0185642801,0.0175857209,0.0385200307,0.011551532,0.0008260662,0.0042157723,0.0066389935,0.0039208033,0.0648998395,0.0016474541,0.0178537983,0.9116780758,0.0456101671,0.2795853317,0.6646707058,0.0101338094
41,bottlenecks/Clean clothes/Bottoms/shorts225.jpg.txt,0.0021377073,0.0088757239,0.0756367892,0.0045048706,0.0086138844,0.7605135441,0.1326672733,0.0025989895,0.0003633033,0.0019670865,0.0001094569,6.15621174802072E-05,0.0001934363,0.000669249,3.27922316500917E-05,0.0010544169,0.0356912762,2.04313232643472E-06,0.001165805,0.0001587898,0.0017878907,0.0001844859,0.000013837,3.09722565816628E-07,7.17735820217058E-05,2.40019539887726E-06,0.0023564266,0.0012477287,9.13237769850639E-08,6.66153437123285E-06,0.0008114865,1.73278374404617E-06,0.956497252,0.063779369,0.9362206459,0.7647422552,0.2234850973,0.0117725637,0.3459925354,0.0111990748,0.4898052216,0.0022217543,0.0001708394,0.0055300039,0.0299994629,0.0016425116,0.0089835059,0.0012772474,0.000521876,0.0123951146,0.0010686668,0.0158976968,0.000955404,0.9696830511,0.2753433883,0.2707662284,0.4259362817,0.0279540885
42,bottlenecks/Clean clothes/Bottoms/pants468.jpg.txt,0.8724931479,0.0141126029,0.0035386523,0.0004992282,0.053822428,0.0044766897,0.0037433137,0.0008243088,0.0001041176,0.0403699577,0.0002934937,4.71806306450162E-05,0.0016992165,0.0038412402,2.3436061837856E-06,0.0001320689,0.0046959063,2.65583094005706E-06,0.0008418453,1.32134018713259E-05,0.0003576853,3.14734679704998E-05,7.82806182542117E-06,1.10854493584611E-07,1.45419744512765E-06,8.12070993561065E-07,0.0001019286,0.0014129112,6.1212341506689E-07,3.50066534338112E-06,0.0001334295,9.4230455260913E-07,0.9923937321,0.9727125764,0.0272874366,0.3011649549,0.5200409293,0.1787940711,0.0473907664,0.007174463,0.0079659056,0.0027646967,0.0007966745,0.0120429555,0.0019820933,0.0162289347,0.00281642,0.0009446389,0.0004138185,0.017589109,0.3837470114,0.1569751352,0.0088886004,0.4328002036,0.0669768602,0.6611070037,0.2432590723,0.0286570508
43,bottlenecks/Clean clothes/Bottoms/pants260.jpg.txt,0.0020116705,0.0347848311,0.6208750606,0.0219066329,0.2197786719,0.0057253027,0.066957593,0.0009618158,0.0009364402,0.0012604486,0.0002799038,0.0018630942,0.0165154599,0.0055558039,0.0002158851,0.0003713881,0.0003732789,4.01397926452773E-07,0.0004527726,2.59874877883703E-06,0.0003484568,0.0001321597,1.93702635442605E-05,4.14706171625312E-08,3.12486349685059E-06,4.90679553877271E-07,6.94150876370259E-05,0.0009804472,1.31099369582444E-07,3.99394508576734E-08,3.96435971197206E-05,0.000000069,0.9975776076,0.9842133522,0.0157865752,0.696018219,0.2831630111,0.020818755,0.0222125147,0.0021038635,0.0054848879,0.0004089712,0.0003197945,0.0005531028,0.0019375981,0.001198943,0.0002207947,0.0002050079,0.0002128232,0.0039544781,0.0088804513,0.0370806605,0.3273206949,0.6227636933,0.035800878,0.6947519183,0.261940062,0.0075070774
44,bottlenecks/Clean clothes/Bottoms/pants449.jpg.txt,0.0002467288,0.0026113365,0.8345529437,0.0071431948,0.0674613267,0.0058829025,0.0321877226,0.0043281894,0.00047033,0.0281595532,0.0002248394,0.00003632,0.0090078311,0.0071655605,9.0055918917642E-06,0.0005121168,0.0004417737,7.44350245440728E-07,0.0002852377,1.53402943396941E-05,0.0006006185,1.87398345588008E-05,1.60648560267873E-05,4.55626008033505E-08,0.00000214,1.40492340960918E-06,2.22759335883893E-05,9.40842946874909E-05,2.5461707764407E-07,1.49186433873183E-07,2.18356617551763E-05,2.47324067004229E-07,0.9984790683,0.9905982614,0.00940172,0.7066292167,0.1543354541,0.1390352994,0.0225613974,0.0063118073,0.0037291504,0.0013737148,0.0013623863,0.0004888629,0.0035010173,0.0025336985,0.0008205468,0.001554629,0.0003972934,0.0133103635,0.2576102912,0.0423852131,0.0558512397,0.6308428645,0.0148616461,0.4575986564,0.5094917417,0.0180479567
45,bottlenecks/Clean clothes/Bottoms/shorts34.jpg.txt,0.0007358837,0.0015937481,0.0894533321,0.0027809858,0.0160069186,0.2245393246,0.6493429542,0.0058484212,0.0011622197,0.0038814922,0.0001049339,1.83836818905547E-05,0.0002023421,0.0005374431,3.65667328878771E-05,0.0037550665,0.0005320618,6.14526811659744E-07,0.0028787823,2.95073186862282E-05,0.0004093191,2.9677494239877E-05,2.91384299089259E-06,2.52436166192638E-07,1.09528227767441E-05,3.60183025804872E-06,0.0002760111,6.77237185300328E-05,5.90700395264321E-08,2.9925906801509E-06,0.0001040334,1.52035352130042E-06,0.9956499934,0.1734760106,0.8265239596,0.9503278732,0.0446370505,0.005035033,0.0863212943,0.0067017516,0.7663757801,0.0016088515,0.0003376883,0.001737332,0.0044915308,0.0004920955,0.0022572491,0.0002687487,0.0001955469,0.022574611,0.0355671793,0.0400480665,0.0017149888,0.9000951648,0.2270202339,0.399240464,0.3671472967,0.0065920083
46,bottlenecks/Clean clothes/Bottoms/pants148.jpg.txt,0.0020804626,0.00039925,0.7362739444,0.001599895,0.1694537699,0.0005814396,0.0505144633,0.0070100408,0.000153259,0.0162295438,5.49055439478252E-05,4.79234149679542E-05,0.0073350277,0.0072118733,0.000013559,0.0010405851,0.0016352795,5.97084863329656E-07,0.0011862245,1.6444015216166E-07,0.0003849444,0.0001035654,6.40258213024936E-06,1.93807991877293E-08,0.000000538,2.74660465038323E-07,1.36489461510791E-05,0.0002712912,1.07411388228229E-07,0.000000113,1.34317006086349E-05,2.68023665483952E-08,0.9963833094,0.9953861833,0.0046138647,0.45641011,0.3156350851,0.2279548049,0.0158004295,0.0083302818,0.0018879826,0.0010244659,0.0007350487,0.0021031497,0.0021296497,0.0199448131,0.0008588281,0.0008047512,0.0004040942,0.0014522708,0.7273267508,0.004970511,0.039597258,0.2266532183,0.0818896592,0.5549978614,0.3402121663,0.0229003988
47,bottlenecks/Clean clothes/Bottoms/pants479.jpg.txt,0.0002623498,0.0003513381,0.5998421907,0.0003432518,0.2855072916,0.0028945317,0.1025509238,0.0024121765,0.0001516032,0.0038356227,8.85383360582637E-06,9.89909949566936E-06,0.0001321156,0.0016059413,1.807122680475E-05,7.37916270736605E-05,0.0044872803,3.13057876155653E-06,0.0012465998,1.57936415234872E-06,0.0018431494,0.0003856948,3.75368836103007E-05,2.0271866674193E-07,1.39418762046262E-05,3.29215163219487E-06,4.4974462070968E-05,0.000314299,2.54165314572674E-07,0.000001033,9.20033126021735E-05,4.57826700994701E-07,0.9915245175,0.9774036407,0.0225962866,0.7357363105,0.1235198975,0.1407437921,0.0469140112,0.010007252,0.0090473099,0.0019138894,0.0005784668,0.0020531642,0.0293693822,0.0085615357,0.0018316235,0.0029416727,0.0005142892,0.0044552297,0.4855372608,0.0100485496,0.1736842394,0.3262747228,0.0200253818,0.6188118458,0.3571959734,0.0039667119
48,bottlenecks/Clean clothes/Bottoms/shorts301.jpg.txt,0.0047609103,0.0183429495,0.5356819034,0.0268275384,0.0604354367,0.0153732663,0.1340392977,0.1049477011,0.0066806925,0.0056151748,0.0126194395,0.0096636685,0.0009939574,0.0534879938,0.0096995058,0.0008305658,0.0414826088,1.11193357952288E-05,0.0054897103,0.0019204228,0.0058502741,0.0048290389,0.0011340301,3.9682881833869E-06,0.0215933882,0.0295302793,0.0027678888,0.0132605564,3.1682171538705E-05,0.0014921734,0.0117364498,0.0007299301,0.8581364155,0.0004603592,0.9995396137,0.2907078564,0.257879287,0.4514128566,0.3264718354,0.0320047662,0.4206356406,0.0118394783,0.0035996707,0.024693517,0.0120806722,0.025144536,0.3003590405,0.1608738601,0.0094207432,0.005288457,0.013162612,0.198342517,0.0014009314,0.7818055153,0.0264671165,0.7987700701,0.1627981961,0.0119646918
49,bottlenecks/Clean clothes/Bottoms/pants92.jpg.txt,0.0026189371,0.0050235298,0.4629773498,0.0062029473,0.0910018161,0.0090950765,0.3630313575,0.0185563061,0.0079378374,0.0073558213,1.14082522486569E-05,8.51315708132461E-05,0.0106397737,0.0136999022,7.62334020691924E-05,0.0016865532,0.0004153732,0.000000587,0.0012473777,4.74736998512526E-06,0.0003149978,3.40136284648906E-05,4.71986413685954E-06,3.44196706691946E-08,7.08057598330925E-07,2.47295645294798E-07,2.67364703177009E-06,0.0001522515,1.77329525286041E-07,6.74920670462598E-08,7.62748049965012E-06,0.000000149,0.9978141785,0.9988626242,0.0011373514,0.6967543364,0.1460565627,0.1571891308,0.0210122224,0.0024499248,0.0042184638,0.0026362084,0.0011779991,0.0023780852,0.0048309616,0.001595085,0.0002596113,0.0001681051,0.0002938451,0.0180900134,0.4757779837,0.1079162508,0.0387055501,0.3595102429,0.0469638743,0.9121370316,0.0379279591,0.0029712156
