,bottleneck_dir,shoes-primary-color-white,shoes-primary-color-beige,shoes-primary-color-black,shoes-primary-color-brown,shoes-primary-color-grey,shoes-primary-color-blue,shoes-primary-color-navy,shoes-primary-color-teal,shoes-primary-color-green,shoes-primary-color-olive,shoes-primary-color-pink,shoes-primary-color-red,shoes-primary-color-maroon,shoes-primary-color-purple,shoes-primary-color-orange,shoes-primary-color-yellow,shoes-secondary-color-white,shoes-secondary-color-beige,shoes-secondary-color-black,shoes-secondary-color-brown,shoes-secondary-color-grey,shoes-secondary-color-blue,shoes-secondary-color-navy,shoes-secondary-color-teal,shoes-secondary-color-green,shoes-secondary-color-olive,shoes-secondary-color-pink,shoes-secondary-color-red,shoes-secondary-color-maroon,shoes-secondary-color-purple,shoes-secondary-color-orange,shoes-secondary-color-yellow,shoes-secondary-color-none,shoes-type-boat/loafer,shoes-type-boots,shoes-type-sneakers,shoes-type-sport,shoes-type-sandals,shoes-type-dress-shoes,shoes-type-casual-shoes,shoes-others-toe-cap,shoes-others-gum-sole,shoes-others-with-logo,shoes-others-high-cut,shoes-materials-leather,shoes-materials-canvas,shoes-materials-suede,shoes-materials-rubber
33,bottlenecks/Clean clothes/Shoes/shoes6.jpg.txt,0.0144397216,0.0007768428,0.8128198981,0.0538828485,0.0035662611,0.0014800142,0.1051896885,5.39578359166626E-05,0.0003841679,0.0023458442,0.0012707161,0.0014233449,0.0010288807,0.0010363072,0.0002446354,5.69087715120986E-05,0.023101775,0.0001764501,0.0354392529,0.6562856436,0.0014473707,0.0004676075,0.0019311475,1.14363147076801E-05,0.0008436185,4.23648161813617E-05,4.79606023873203E-05,0.0017305892,1.06992979453935E-06,1.07621581264539E-05,5.24198355833505E-07,0.0012243034,0.2772381604,0.0062750713,3.20280814776197E-05,0.0061559891,0.000278956,0.9675241709,0.0057030758,0.0140305962,0.026639387,0.0051883543,0.0290398169,0.0103582246,0.5395395756,0.1156466901,0.1262305379,0.2185832709
34,bottlenecks/Clean clothes/Shoes/shoes10.jpg.txt,0.0004630317,0.0004244415,0.9370966554,0.0077144653,0.0437837653,0.0009320323,0.0076020523,6.62853699395782E-06,0.0001600141,0.0005511105,0.0001955798,0.0005187228,5.56181112187915E-05,0.0003281095,0.0001094007,0.000058365,0.2162555754,0.0007487112,0.0795214921,0.0260561425,0.033015281,0.0033092364,0.0133887818,7.54664433770813E-05,0.0006430318,0.0004803565,0.0002778845,0.0062808716,1.03673278317729E-06,0.0002104878,7.09075129634584E-06,0.0023750025,0.6173535585,0.0112408847,0.0001164028,0.1007222086,0.0004028067,0.8590825796,0.0175973978,0.0108377049,0.0171730462,0.0082625318,0.0329016745,0.0075534545,0.2732094824,0.0687490404,0.0876674429,0.570374012
35,bottlenecks/Clean clothes/Shoes/shoes781.jpg.txt,0.000162027,0.0006386775,0.9202849269,0.0431905128,0.0178771745,0.0002038165,0.001006737,3.92518923035823E-05,3.66797503374983E-05,0.0035727583,0.0010091142,0.0071324212,0.0028717218,0.0001110187,0.0016667488,0.0001963885,0.0082955835,0.0039543398,0.0618853569,0.0355790481,0.02161186,0.0054219575,0.0079604071,3.12308584398124E-05,4.46148005721625E-05,5.44445492778323E-06,0.000027803,0.0061701769,0.0003864827,0.0165211689,0.0001715476,1.80971474037506E-05,0.8319149017,0.00000035,0.9976484179,5.71103228139691E-05,7.11063648850541E-06,1.3925838970863E-07,0.0002321859,0.0020546722,0.0062593701,0.0045557139,0.0196727123,0.9864913225,0.3947741389,0.0112468293,0.5939569473,2.20056626858423E-05
36,bottlenecks/Clean clothes/Shoes/shoes118.jpg.txt,0.0008688191,0.0174630303,0.1182794645,0.356182456,0.0043321974,0.0034764668,0.0125859361,0.0007142899,0.000463905,0.0015869673,0.0009729352,0.0123494491,0.4675740302,0.0012878565,0.0008959203,0.0009663029,0.0461670272,0.0233139656,0.338619411,0.0648220628,0.0117937448,0.0015098472,0.0097436225,0.0006999663,0.0007692154,0.0004759616,0.0005853819,0.0039530429,0.0369787216,0.0001785931,0.0006181665,0.0050314609,0.454739809,0.7691554427,1.2923643225804E-05,0.0007039056,3.20906656270381E-05,0.0004346095,0.2234748304,0.0061862045,0.0020399285,0.0014758537,0.016964471,0.0006748407,0.8397743106,0.0093793636,0.1499385089,0.0009078276
37,bottlenecks/Clean clothes/Shoes/shoes843.jpg.txt,0.0002506923,0.0004154657,0.9330205917,0.0118887797,0.0354729034,0.0003726779,0.0029745218,0.0001034429,0.0001079611,0.0038399827,0.0004833859,0.0035090507,0.006323162,0.0002134915,0.0009193394,0.0001046094,0.0210319888,0.0054336763,0.0324576236,0.0178259034,0.0068244496,0.0045855064,0.0069929725,2.33592872973531E-05,0.0001429187,0.000006675,4.78345245937817E-05,0.0047199302,0.0031780144,0.0015584038,2.58923500950914E-05,2.97825936286245E-05,0.8951150179,3.86486899515148E-05,0.9877755642,0.0019743859,8.27961339382455E-05,1.07716159618576E-05,0.0056015165,0.0045163836,0.0232036505,0.0015041758,0.0263352133,0.9837675095,0.1908048391,0.0182652194,0.7908399701,8.99672086234205E-05
38,bottlenecks/Clean clothes/Shoes/shoes174.jpg.txt,0.0006255978,0.0411819294,0.078930825,0.803676188,0.011324456,0.0054339427,0.0205899216,0.0003281662,0.000648402,0.0119625255,0.0012494063,0.0042055715,0.0092506707,0.0010308133,0.0093403375,0.0002212939,0.1296846867,0.1077073291,0.1430153698,0.1118703336,0.0107610691,0.0025881315,0.0055824551,0.0023656061,0.0008633808,0.0007496126,0.0007127424,0.0006548556,0.002859734,0.0024135211,0.009065887,0.0003855008,0.4687198102,0.0077001541,0.0598642118,0.0697251707,0.0028760508,0.0008745783,0.2809558511,0.578003943,0.0066015502,0.0361574888,0.0975238159,0.1573544145,0.6395792365,0.019058194,0.3404901028,0.0008724507
39,bottlenecks/Clean clothes/Shoes/shoes655.jpg.txt,0.0005522947,0.0413916185,0.1778729409,0.6539459825,0.029992491,0.0032797765,0.006272261,0.0004027424,0.0005333023,0.019515723,0.0046463278,0.0194754973,0.033164762,0.001093165,0.0062721055,0.0015890968,0.0231694188,0.012603703,0.2883688509,0.0832934082,0.0110387206,0.0091197621,0.0157128628,0.0001414541,0.0001257495,6.42325758235529E-05,7.9447308962699E-05,0.0160652418,0.0011649408,0.0039865579,0.0012084666,3.13292475766502E-05,0.5338258147,3.80941105504462E-06,0.9870535731,0.0001277902,3.16125733661465E-05,6.42921895632753E-06,0.0067595402,0.0060172388,0.0136538623,0.0084300442,0.0194386393,0.941229403,0.2530639172,0.0057810294,0.7410999537,5.50859404029325E-05
40,bottlenecks/Clean clothes/Shoes/shoes112.jpg.txt,0.0011792319,0.00291113,0.2488546818,0.6094328761,0.0230483748,0.004287194,0.022958247,0.0001074262,0.0004988551,0.0008960572,3.34698197548278E-05,0.0030478474,0.0808277056,0.0012392686,0.0005641091,0.0001134967,0.0110330284,0.001545049,0.2189505994,0.1695593596,0.0032340328,0.0005557776,0.0099940123,0.0001807378,0.0001226216,2.64498576143524E-05,0.0002279528,0.000200469,0.0006134491,8.41836736071855E-05,0.0006077703,0.0005714306,0.5824930072,0.9630603194,7.19184208719526E-06,0.0003795079,1.55718607857125E-05,1.1740510672098E-05,0.0349348933,0.0015905852,0.0061829817,0.0079125045,0.0154169286,0.0022661381,0.2620531917,0.0074808719,0.7303962111,6.96825154591352E-05
41,bottlenecks/Clean clothes/Shoes/shoes1854.jpg.txt,0.0192071218,0.0341964401,0.1070516557,0.0316100195,0.0270332228,0.0780867338,0.6651572585,0.000051303,0.007056694,0.0057056705,0.0041160765,0.0031823264,0.0091447607,0.0017718682,0.0063991644,0.0002296369,0.2717888653,0.2090186477,0.0182452705,0.0496979542,0.0087583251,0.0065337257,0.0227645636,0.0008298177,0.0023743652,0.0003822696,0.0004986487,0.0073131486,0.000699671,0.0008662671,0.0009841044,0.005117882,0.3941265345,0.1559157521,0.0028535062,0.2338902205,0.0037661681,0.0673615262,0.0122559341,0.5239569545,0.0223576352,0.0521659255,0.3315186799,0.0290183052,0.188511014,0.3700707257,0.4102502167,0.0311679356
42,bottlenecks/Clean clothes/Shoes/shoes254.jpg.txt,0.0135258045,0.0067632003,0.0848950073,0.6836159229,0.0085133165,0.0028672649,0.0036882216,0.0005065248,0.0011101542,0.0168834683,0.001879189,0.0081552351,0.1585223824,0.0012902563,0.0034334983,0.0043504974,0.0114207007,0.0019902531,0.8523280025,0.0398720875,0.0034356404,0.0011938132,0.0046832906,0.000119853,0.0005110935,0.0006501398,0.0005318146,0.0001707095,0.0015958335,3.05924950225744E-05,1.03504071375937E-05,0.0021430228,0.0793127343,0.1501529813,0.0001078569,0.0065504629,0.0003985198,0.0051221633,0.8284597993,0.0092081679,0.0034960797,0.0023840305,0.0589191318,0.0006323164,0.9273502231,0.0050298078,0.0638089776,0.0038109769
43,bottlenecks/Clean clothes/Shoes/shoes1587.jpg.txt,0.0054499735,0.0029914016,0.4468021691,0.003601593,0.1582397074,0.0054408908,0.3553026319,0.0006029056,0.0023544999,0.0083634909,0.0001565738,0.0044507361,0.004545046,0.0004677128,0.0010465082,0.0001842102,0.445961535,0.0069399299,0.0635069236,0.0882159248,0.2108301669,0.0064702164,0.0920795798,0.0007767784,0.0035234108,0.000379662,0.0010621181,0.0180043243,0.0001409483,0.0019305466,0.0041562119,0.0007302512,0.0552915074,0.0006131308,0.0005923412,0.9172922969,0.0752025843,2.87455659417901E-05,0.003489119,0.0027817683,0.0124949226,0.0223700404,0.5502915978,0.0643648207,0.4321382344,0.1611263007,0.4064583778,0.0002770733
44,bottlenecks/Clean clothes/Shoes/shoes1303.jpg.txt,0.9513806105,0.0151061127,0.0002890561,0.0017791111,0.0040169437,0.0035757467,0.0189744402,9.32928305701353E-05,0.0010476864,0.0009208793,0.0001632457,0.0004581545,0.0018939317,9.53968046815135E-05,0.000178208,0.000027192,0.1949543506,0.0312747285,0.0179512724,0.097220242,0.0098542701,0.0022148043,0.4609343112,0.010309116,0.0075640841,6.31028451607563E-05,0.0009672697,0.0084682424,0.0001352,0.0001048195,0.0004572511,0.0003367021,0.1571902633,8.02159865997965E-06,2.08526353162597E-06,0.9935917258,0.0038008865,7.57526358938776E-05,5.00223286508117E-05,0.0024714791,0.2022960931,0.0914554298,0.6566046476,0.1500549912,0.0628249794,0.8896018267,0.0474778116,9.53251656028442E-05
45,bottlenecks/Clean clothes/Shoes/shoes893.jpg.txt,0.0163622648,0.0035557561,0.6929171085,0.0455035418,0.1309314966,0.0123438742,0.062224146,0.0011605909,0.0032865757,0.015001554,0.0001768855,0.0028904865,0.0068166777,0.0015838665,0.0045163897,0.0007289348,0.3648422062,0.0412363037,0.1397635341,0.1264350116,0.0535911918,0.0023316119,0.0452691019,0.0005135851,0.0016609915,0.0025085364,0.0014299516,0.0025497091,0.0010824581,0.0018780986,0.00295849,0.0133363008,0.1986129582,0.348733604,0.0042254631,0.3146407008,0.0363109671,0.0025891727,0.164078936,0.1294211894,0.0082233474,0.0095238434,0.0782780945,0.0134455562,0.7750627398,0.0538151525,0.1699135005,0.0012085394
46,bottlenecks/Clean clothes/Shoes/shoes1902.jpg.txt,0.0006506971,0.0090125222,0.0072031789,0.8966549635,0.0034067212,0.0023594685,0.0053255358,7.14166162651963E-05,0.000501019,0.0017523575,0.0001335006,0.0043856432,0.0441824682,0.0003076461,0.0238465648,0.0002062486,0.0363137238,0.0635788068,0.3361892998,0.0939983502,0.0043625645,0.0020553479,0.0045413901,0.0007854709,0.0002967408,1.68291317095282E-05,0.0001306447,0.0001744793,0.0006817668,0.0008667505,0.0047624642,0.0002347992,0.4510105252,0.0014281893,0.4408913255,0.0164439101,0.0004058957,0.0002809014,0.1345404834,0.4060093164,0.0053779986,0.0437094159,0.014537314,0.9182264209,0.8142487407,0.0020608155,0.1835447997,0.0001457278
47,bottlenecks/Clean clothes/Shoes/shoes1718.jpg.txt,0.0071755224,0.0013684189,0.0374216102,0.0029557466,0.1498070359,0.0044265096,0.0144088427,0.002541807,0.0130518368,0.7478510737,3.09437309624627E-05,0.000570018,0.0155871706,0.0002519544,0.0014626998,0.0010888376,0.7751710415,0.0059220209,0.0042134379,0.040991649,0.0263649765,0.0002233192,0.0037537622,0.0001110232,0.0013749161,0.0001335758,7.90461272117682E-05,0.0178542007,5.18555134476628E-06,2.77665440080455E-05,0.0009467935,0.0005979415,0.1222292259,4.59150078313542E-06,1.51418134919368E-06,0.9996672869,0.0001902251,5.87822542001959E-05,2.8270387701923E-05,4.94244777655695E-05,0.155385673,0.1170359924,0.7653888464,0.1744169742,0.4306531847,0.3798993528,0.1885781884,0.0008693945
48,bottlenecks/Clean clothes/Shoes/shoes306.jpg.txt,0.0184793118,0.0342685804,0.0152101442,0.0743782967,0.1300476044,0.4096129537,0.2433778346,0.0008256267,0.0085020317,0.0188034456,0.0079200435,0.0084989797,0.0099512162,0.0038053838,0.0151847024,0.0011337241,0.208227843,0.6014320254,0.0143744284,0.0608046949,0.0062261624,0.006556063,0.0142459376,0.007605989,0.0016229041,0.0002590735,0.0004659986,0.0015502706,0.0015368264,0.0005430758,0.0144225303,0.0031493043,0.0569769293,0.0032682857,0.0027520137,0.1748696268,0.0126483887,0.0203972571,0.0047841487,0.7812802792,0.0184451416,0.1369668692,0.3033868372,0.0398781188,0.201514259,0.1865409017,0.5903839469,0.0215609167
49,bottlenecks/Clean clothes/Shoes/shoes1320.jpg.txt,0.0008033119,0.0001297714,0.8254975677,0.0014464606,0.011741343,0.0049840664,0.1479818225,0.0004784473,0.0010587418,0.0029608712,0.0001659359,0.0006638998,0.0007354457,0.0007777432,0.0002822691,0.0002923789,0.6187375784,0.009280988,0.0202486273,0.0740862116,0.1461573988,0.0029670976,0.0196260624,2.74857829936082E-05,0.0047997036,0.000115259,0.0006259775,0.0125302533,3.15924662572797E-05,0.0005703133,3.57321368937846E-05,0.0042818002,0.0858778656,0.001625749,0.0001205886,0.4103972614,0.5816748142,0.0001942303,0.0008916401,0.0050956947,0.0469006449,0.023547871,0.8487902284,0.0161082987,0.2267274112,0.4614885151,0.2821194828,0.0296644792
50,bottlenecks/Clean clothes/Shoes/shoes562.jpg.txt,0.0177915692,0.0205028933,0.5997407436,0.1042973623,0.0160655286,0.0104309898,0.0898616835,0.0004769372,0.0019889437,0.068842791,0.002029724,0.0218253098,0.017349327,0.0023929419,0.0242214575,0.0021818038,0.099825047,0.1817290634,0.055307623,0.2327133268,0.0092556104,0.0018211599,0.0229166672,0.0003945824,0.0014615802,0.0002596669,0.0006734858,0.0015794003,0.0039354428,0.0021961872,0.0110305091,0.0008274167,0.3740732074,0.0031056823,0.8054575324,0.0468273498,0.0015648591,0.0004891367,0.0042077382,0.1383476853,0.0225467291,0.0550586656,0.1608191133,0.87749964,0.2031119764,0.2106623352,0.5854371786,0.0007885212
51,bottlenecks/Clean clothes/Shoes/shoes1515.jpg.txt,0.009130667,0.0016035968,0.2652980387,0.0013043834,0.186423108,0.0997865349,0.3924884498,0.0062538679,0.0081685185,0.0039185821,8.27193798613735E-05,0.0081944233,0.0126614347,0.0027139138,0.0003665768,0.0016051078,0.8097792864,0.0026081812,0.0196473282,0.0551488101,0.0092438553,0.0330599211,0.0178624988,0.000655415,0.0018134821,0.000101968,0.0010873158,0.012107268,5.70157426409423E-05,7.09614978404716E-05,0.000048455,4.19275784224737E-05,0.0366662964,7.34394745904865E-07,2.37177147255352E-07,0.9966418743,0.003046083,9.84890448307851E-07,0.0002867104,2.34840881603304E-05,0.0471207015,0.0166365188,0.8505764604,0.0144991772,0.5276182294,0.3651694357,0.1070287079,0.0001836149
52,bottlenecks/Clean clothes/Shoes/shoes439.jpg.txt,0.0012763207,0.0009264247,0.9183101654,0.0066459165,0.0099626062,0.0025691462,0.0569999143,0.0001614081,0.0007045817,0.0003872614,8.8884451542981E-05,0.000746803,0.0004866077,0.0002219105,0.0004884344,2.35643656196771E-05,0.2191796303,0.0075917304,0.049381271,0.1142133251,0.0221184827,0.0039073965,0.0170008596,1.22993424156448E-05,0.0016783046,0.0001236855,0.0001713424,0.0143129341,5.37228079338092E-05,0.0001610712,0.00046231,0.000996262,0.5486354232,0.0249688793,0.0005437525,0.2353234291,0.0099920761,0.0022921867,0.2328699529,0.4940096438,0.0398458727,0.0041831182,0.0667329282,0.0216014069,0.4712388217,0.2133980542,0.3121692836,0.0031937924
53,bottlenecks/Clean clothes/Shoes/shoes1058.jpg.txt,0.0045576468,0.0220051911,0.0077787242,0.7924237847,0.0096989414,0.0011508556,0.0031797437,0.000368247,0.0009556258,0.0425922722,0.0104235271,0.0109363329,0.0747744516,0.0019472244,0.0155586107,0.001648905,0.0615446083,0.0337579325,0.5857531428,0.163201943,0.0403510481,0.0033448222,0.0051472732,0.0004517355,0.0009864897,0.0020978914,0.0002171537,0.0131156119,3.11384355882183E-05,0.0005154334,0.0009081021,0.0001316925,0.0884440541,0.0007677801,0.2037443966,0.5007475019,0.0089292657,0.0180549063,0.0188670661,0.2488890886,0.03077952,0.1476228535,0.0858193859,0.9646831751,0.4639716446,0.0723832101,0.4624378681,0.0012072698
54,bottlenecks/Clean clothes/Shoes/shoes573.jpg.txt,0.000140194,0.0010841382,0.9341213703,0.018300958,0.0287840273,8.58567364048213E-05,0.0005488382,8.2294202002231E-05,2.31033573072636E-05,0.0038580825,0.0001749696,0.0030840882,0.0078952359,0.0001306025,0.001598052,0.000088191,0.0041126688,0.0007353965,0.074525997,0.0537652113,0.0108780488,0.0009965717,0.0011170449,0.0001596747,3.4016582503682E-05,8.04678256827174E-06,1.6609186786809E-05,0.0013660586,0.0016262855,0.0011504734,2.90578300337074E-05,6.3578963818145E-06,0.8494725227,2.87425541500852E-06,0.9970641732,0.0001732206,1.31658589452854E-05,0.000000048,0.0012681138,0.0014784347,0.0115558952,0.0026900251,0.0159644559,0.9969678521,0.7102109194,0.0057455366,0.2840368152,6.77962952977396E-06
55,bottlenecks/Clean clothes/Shoes/shoes1776.jpg.txt,0.9922084212,0.00191291,4.16957336710766E-05,3.96150644519366E-05,0.0043474962,0.0004882528,0.000128345,0.0001480855,3.14279423037078E-05,5.91551543038804E-05,0.000001007,6.84998231008649E-05,0.0003668621,2.74122503469698E-05,3.33268581016455E-05,9.74621143541299E-05,0.0386407636,0.0030298382,0.7196665406,0.0099313119,0.0830951929,0.0136541948,0.0640349314,0.0004164731,0.0168234669,0.000075485,0.0008668148,0.0332949124,4.86267481392133E-07,8.03479724709177E-06,4.17647752328776E-05,0.0016705116,0.0147492262,3.42746062642618E-08,1.92874949789257E-07,0.9888463616,0.0110888202,8.84559631231241E-06,3.32296185661107E-05,2.25157600652892E-05,0.0394750498,0.0040493174,0.2968513966,0.0109139141,0.8744235039,0.0376252569,0.0876042321,0.0003470193
56,bottlenecks/Clean clothes/Shoes/shoes644.jpg.txt,0.0020553276,0.0074898372,0.0099470662,0.8947947025,0.0031927777,0.0022464797,0.0101508638,0.0001003704,0.0010304539,0.0033137223,0.0002673836,0.0100225732,0.027243942,0.0004253124,0.0272562262,0.0004629695,0.037084695,0.1121882945,0.2174556702,0.1021212339,0.0074956515,0.0016025713,0.0042928178,0.0009825795,0.0002982167,1.66351746884175E-05,6.07227339060046E-05,0.0004042573,0.0001348918,0.001259582,0.0048744935,3.0122264433885E-05,0.5096974969,0.0004242888,0.9135894775,0.0264198333,0.0003188316,0.0001226412,0.0355338976,0.0235909093,0.0097656632,0.1279412061,0.0685748383,0.9656899571,0.8668313622,0.005783462,0.1272651851,0.0001200484
57,bottlenecks/Clean clothes/Shoes/shoes888.jpg.txt,0.004724429,0.0056492314,0.2821936011,0.1804357916,0.0099210246,0.0090617472,0.2435542941,0.001632508,0.0025079916,0.042181477,0.0004850873,0.0337284356,0.1617513895,0.0007995613,0.0198127497,0.0015606788,0.1144963577,0.0474648587,0.0547648631,0.3354991674,0.0132706808,0.0004619582,0.0130730905,0.0002545457,0.0030876833,0.0001943111,0.0001784093,0.0007528314,0.0103765605,0.0003974641,0.0017044491,0.002557249,0.4014655352,0.930113256,0.0013408052,0.0096330028,0.0003464445,0.0003287615,0.0181230959,0.0401145853,0.0064403359,0.0128576215,0.1146648973,0.0379871354,0.2891738713,0.048210904,0.6599539518,0.0026612699
58,bottlenecks/Clean clothes/Shoes/shoes2080.jpg.txt,0.0003052477,0.0017467021,0.0058285939,0.961070776,0.0016357681,0.0008906223,0.0060841516,0.000121889,0.0001394724,0.0003554705,0.0002581067,0.0037886733,0.0140420347,0.0001349145,0.0035233933,7.42657866794616E-05,0.0538119301,0.0072412011,0.4566775262,0.1058892533,0.0073796394,0.0016362261,0.0098082041,0.0001085733,0.0003553971,0.0001859225,7.74818327045068E-05,0.0005470162,0.0006978268,0.0001964654,0.000287403,0.0002960222,0.3548039496,0.0562577695,0.0042766994,0.0161997341,8.0618163337931E-05,0.0004570783,0.9037283659,0.0189997144,0.0029966671,0.0146245444,0.0288597867,0.0279247873,0.939781785,0.001682917,0.0578454807,0.0006897778
59,bottlenecks/Clean clothes/Shoes/shoes206.jpg.txt,0.0013171296,0.0221463945,0.028013356,0.882851243,0.007177759,0.0046664514,0.0076706624,0.0004869088,0.0003970412,0.0015053494,0.0014802442,0.0205223206,0.0124780294,0.0007301507,0.0076734866,0.0008834812,0.0294675361,0.0225228556,0.4942549169,0.122794956,0.0082219355,0.0042523323,0.0109240264,0.0018301075,0.0006354519,0.0003545473,0.0004079112,0.0012840375,0.0015377884,0.0017178322,0.0020149401,0.0004385114,0.2973402739,0.0089799641,0.0097952308,0.0245185457,0.0009482837,0.0004095695,0.8606484532,0.0947000161,0.0063610836,0.01316851,0.0410969406,0.0351382419,0.9058821201,0.0090824803,0.084655799,0.0003796219
60,bottlenecks/Clean clothes/Shoes/shoes295.jpg.txt,0.0362516977,0.0120840501,0.249197036,0.0155290812,0.2465818226,0.2208772749,0.1505287439,0.0009732073,0.0227048751,0.0215205625,0.0002623103,0.0021396622,0.0178496931,0.0014359518,0.0017977322,0.0002662943,0.5862987041,0.1644269079,0.0089357505,0.0857080296,0.0029024524,0.0015002311,0.0079990961,0.0012386054,0.002956409,0.0001539443,0.0003107562,0.0035915112,0.000521384,4.80905146105215E-05,0.0054332754,0.0012832169,0.126691699,0.0005391153,3.88996450055856E-05,0.9422127008,0.0065016607,0.0018802624,0.0020909214,0.0467364155,0.0966984034,0.0732095167,0.4380651712,0.0382632799,0.3545087874,0.3641360402,0.2803881764,0.0009669784
61,bottlenecks/Clean clothes/Shoes/shoes72.jpg.txt,0.0002834255,0.0011778183,0.8498241305,0.1010060012,0.0094939405,0.0022628868,0.0095915617,8.59202118590474E-05,0.0003744038,0.002816811,0.0004420249,0.0034790107,0.0168108679,0.0010023382,0.0010654643,0.0002834398,0.0587849468,0.0082791997,0.2133132368,0.0190181397,0.0132497642,0.0009829069,0.0058439407,0.000251148,0.0007709945,0.0008729833,0.0005519458,0.0019056764,0.0031058921,0.0002004976,0.000051043,0.0271012206,0.6457164288,0.9063231349,0.0003781593,0.0025609892,0.0004027044,0.0140290614,0.0556018054,0.0207041204,0.0046319775,0.0016152667,0.0559934191,0.0030685968,0.8316342235,0.016074609,0.1340008974,0.0182902571
62,bottlenecks/Clean clothes/Shoes/shoes1022.jpg.txt,0.8865740895,0.0349456593,0.0042879954,0.0010045366,0.0511260852,0.0145479543,0.0017616636,0.0008224047,0.0026569627,0.0002668,6.80261146044359E-05,0.0008295299,0.0002628584,0.0002723755,0.0001512362,0.0004218522,0.1514810622,0.0009372439,0.7458018661,0.0074508949,0.0143900262,0.0024057631,0.0193563271,0.0003833573,0.0092553087,0.0005952555,0.0007862568,0.0053916178,9.99420649350213E-07,3.5217290133005E-05,1.62002070283052E-05,0.0014300041,0.0402825177,2.42024066210433E-06,2.68892677013355E-06,0.9773754478,0.0215802155,0.0003751142,0.000305149,0.0003589887,0.1637824774,0.0121294456,0.6340641379,0.0021561792,0.6353384256,0.0754439458,0.2811564207,0.0080611957
