,bottleneck_dir,top-primary-color-white,top-primary-color-beige,top-primary-color-black,top-primary-color-brown,top-primary-color-grey,top-primary-color-blue,top-primary-color-navy,top-primary-color-teal,top-primary-color-green,top-primary-color-olive,top-primary-color-pink,top-primary-color-red,top-primary-color-maroon,top-primary-color-purple,top-primary-color-orange,top-primary-color-yellow,top-secondary-color-white,top-secondary-color-beige,top-secondary-color-black,top-secondary-color-brown,top-secondary-color-grey,top-secondary-color-blue,top-secondary-color-navy,top-secondary-color-teal,top-secondary-color-green,top-secondary-color-olive,top-secondary-color-pink,top-secondary-color-red,top-secondary-color-maroon,top-secondary-color-purple,top-secondary-color-orange,top-secondary-color-yellow,top-secondary-color-none,top-type-short-sleeve-t-shirt,top-type-long-sleeve-t-shirt,top-type-short-sleeve-shirt,top-type-long-sleeve-shirt,top-type-singlet,top-type-polo,t-shirt-style-graphic-text,t-shirt-style-graphic-image,t-shirt-style-round-neck,t-shirt-style-henley,t-shirt-style-pocket,t-shirt-fit-slim-fit,t-shirt-fit-longline,t-shirt-fit-baggy,t-shirt-fit-regular,shirt-style-oxford,shirt-style-dress,shirt-style-graphic,shirt-style-pocket,shirt-style-granddad-collar,shirt-fit-slim-fit,shirt-fit-regular-fit,top-patterns-animal-print,top-patterns-argyle,top-patterns-horizontal-stripe,top-patterns-vertical-stripe,top-patterns-checkered,top-patterns-dotted,top-patterns-floral,top-patterns-plaid,top-material-denim,top-material-dry-fit,top-material-cotton,dir
24,bottlenecks/Clean clothes/Tops/checkshirts72.jpg.txt,0.0008907889,0.0001147671,0.0524023026,0.0003314795,0.0128197605,0.1940208673,0.6798616052,0.0008223835,0.0029226737,0.0011194989,0.0048742942,0.0280448124,0.0018322131,0.0193763021,1.19574515338E-05,0.0005543296,0.0259102713,0.0013077742,0.0136886425,0.0012306838,0.0104938457,0.015859127,0.003044415,0.0002569493,0.000119276,0.0018016725,0.0001010772,0.0015219019,0.0003124895,0.0001271298,0.0007472424,0.0001070736,0.9233704209,0.0015101373,0.0001141303,0.0211983919,0.9770206213,5.07860295329E-06,0.0001517013,0.0128295152,0.0578389764,0.2139269114,0.0170450211,0.0469441339,0.0011922738,0.0118353274,0.4066819251,0.5802904367,0.1067208797,0.0552820228,0.0009226855,0.5552660823,0.0644502714,0.7050395608,0.2949604094,0.0034433997,0.0001771279,0.0892094821,0.0639616251,0.8436864614,0.0777091682,0.2633664012,0.0927788466,0.0616315603,0.0013320156,0.9370364547,Clean clothes/Tops/checkshirts72.jpg
25,bottlenecks/Clean clothes/Tops/polos70.jpg.txt,0.9080287218,0.005823161,0.0144940345,0.0010115538,0.0057720458,0.0084479116,0.0057326462,0.0049088197,0.0029474003,0.0013128911,0.0074839997,0.0212012976,0.0008059028,0.0048326827,0.0022153126,0.0049816924,0.0067341896,0.0010346043,0.0057612988,0.0003198105,0.0069489898,0.0014190566,0.002892789,7.17813309166E-05,0.0001712743,0.000974068,0.0001458825,0.0017133553,8.28091142466E-05,4.7254270612E-05,0.0009538532,0.0002720224,0.9704570174,0.0851381719,0.0174351335,0.0974862725,0.0219484102,0.0013693516,0.776622653,0.0124879591,0.0480212122,0.1950011402,0.0532292239,0.1505019069,0.1212488636,0.089150615,0.063624166,0.7259763479,0.5590710044,0.1250551194,0.0016046851,0.2403017431,0.071777299,0.9802533388,0.0197467189,0.0014171846,0.0021975031,0.0087925838,0.0063430588,0.0022084592,0.0248161387,0.0055063749,0.0006483714,0.0329481661,0.0058744629,0.9611773491,Clean clothes/Tops/polos70.jpg
26,bottlenecks/Clean clothes/Tops/solidtshirts378.jpg.txt,0.0135935033,0.0095886262,0.0015143584,0.003133592,0.9451599121,0.0161956679,0.0011208556,0.0015922034,0.001766853,0.0028487714,0.0009618471,0.000536631,0.0002695932,0.0012411675,7.59407266742E-05,0.0004004767,0.094010137,0.0008661982,0.114731729,0.0017511742,0.0258696359,0.0111609725,0.0226209927,0.0162084233,0.0116214575,0.0120114209,0.0022122099,0.0099975159,0.0030891218,0.0022818758,0.0036015061,0.0023143557,0.6656512022,0.9745698571,0.0101275649,0.0005726849,4.11317205362E-06,0.0027190377,0.0120068351,0.0288773831,0.024221478,0.9499757886,0.0100104185,0.1432770044,0.0854258165,0.2350608259,0.0672305003,0.6122828126,0.2786781192,0.0959516764,0.0002988817,0.0736227632,0.0989920422,0.9860641956,0.0139357559,0.0010468889,0.0199798252,0.1041428596,0.0068820231,0.0031167308,0.0317293331,0.017340919,0.0007470865,0.0078027616,0.0052701705,0.9869270921,Clean clothes/Tops/solidtshirts378.jpg
27,bottlenecks/Clean clothes/Tops/graphictshirts871.jpg.txt,0.9912874103,0.0015245976,0.0010561346,4.11498876929E-05,0.0012243829,0.0015075802,0.0002689353,0.001924697,0.000035777,7.04856847733E-06,5.3630072216E-05,0.000082882,2.49962813541E-05,0.0004246275,0.0004582704,7.7923250501E-05,0.0284366906,0.0001552285,0.9117257595,0.0001993357,0.005640679,0.0042227563,0.0048889057,0.0098523432,0.002296902,0.0006919595,0.0004211999,0.0171388835,0.001653573,0.0046199649,0.0030734127,0.003805422,0.0011769887,0.9763453603,0.0065766247,7.65935910749E-05,1.77821527814E-06,0.0079326443,0.0090671079,0.9302161932,0.6994685531,0.9291479588,0.0006683372,0.0136717577,0.1938744932,0.1494844705,0.231013611,0.4256274402,0.1730767041,0.0380955301,0.0002099195,0.0528692976,0.2365282774,0.9941529632,0.0058470778,0.0018388728,0.0009151612,0.001655613,0.001360122,0.0011504594,0.0017517636,0.0006941196,9.96339222183E-05,0.0004161755,0.000962561,0.9986212254,Clean clothes/Tops/graphictshirts871.jpg
28,bottlenecks/Clean clothes/Tops/plainshirts3.jpg.txt,0.0019136359,0.0013666477,0.0027870946,0.0054866001,0.0148568032,0.0012925718,0.0108926408,0.0205205791,0.0117284125,0.9264799356,0.000079848,0.0011500955,2.44994535024E-05,0.0010070525,0.0001472812,0.0002663331,0.0024175991,0.0009383015,0.0201280415,0.000199231,0.0004460438,0.0001859366,0.0021916428,0.0002389382,0.0003119267,0.0005057695,2.2156189516E-05,0.0014445233,0.0001929596,0.0002520304,2.47024527198E-05,0.0001902686,0.9703099728,0.0004353224,0.0038336001,0.0107964622,0.9765738249,0.0001737522,0.008187009,0.0250687916,0.0408366397,0.1719601899,0.10734988,0.1789225787,0.0145002706,0.0686888397,0.1027697846,0.8140410781,0.0455316305,0.2688173354,0.0026866805,0.8921020031,0.1089847237,0.6592082977,0.3407917321,0.0040285923,0.0059657325,0.0151917459,0.0098389657,0.0033435898,0.0565887354,0.0897753909,0.0102697788,0.332467407,0.0315206088,0.6360119581,Clean clothes/Tops/plainshirts3.jpg
29,bottlenecks/Clean clothes/Tops/shortsleeveshirts208.jpg.txt,0.0001681274,0.0003263825,0.0557599664,0.0032330456,0.0054658921,0.0212805923,0.8914161325,0.0016295582,0.0127112456,0.0008381369,0.0004315034,0.000511075,0.0004691301,0.0041556619,4.86376011395E-05,0.001554867,0.0045383773,0.00051974,0.0004666978,1.39268968269E-05,0.0001999485,7.39784882171E-05,0.0001040907,2.93886914733E-05,0.000015018,0.000448569,3.29093654727E-06,9.76309383987E-05,1.78509344551E-05,3.5988552554E-05,2.17390806938E-05,0.00000496,0.9934087992,0.0009988523,3.14196877298E-05,0.9673443437,0.0306805931,9.52926075115E-06,0.0009353022,0.0153274322,0.0395848751,0.0299700685,0.0644223094,0.0681556836,0.0065659373,0.0329777747,0.0568671487,0.9035891294,0.2445878536,0.1960272491,0.0011527999,0.3744965196,0.0297347568,0.6883009672,0.3116990626,0.0006917244,0.0004834065,0.0041764928,0.0096584735,0.0017405942,0.0085253101,0.0108332876,0.0044021062,0.1684697717,0.0002405898,0.831289649,Clean clothes/Tops/shortsleeveshirts208.jpg
30,bottlenecks/Clean clothes/Tops/graphictshirts1089.jpg.txt,0.0475760885,0.0061293594,0.3126002848,0.0285746753,0.5266406536,0.0258859675,0.0145403612,0.0046530999,0.0040113833,0.0069250367,0.0022815533,0.0034620608,0.0019278829,0.014371153,0.0002144498,0.0002059586,0.3931708038,0.0099192793,0.0368092097,0.0112845683,0.1756531596,0.0240216628,0.0140794087,0.0153436009,0.0044549326,0.0063926526,0.0088212127,0.0029858898,0.0015950251,0.00304326,0.0069126459,0.0049653733,0.2805473804,0.9707532525,0.0007179902,0.0225465428,0.0001247742,0.0013367736,0.0045207697,0.0124332951,0.0815904289,0.9314729571,0.0289779585,0.0585176758,0.2083421797,0.1944052279,0.0735887066,0.523663938,0.4417459965,0.1044459268,0.0003411195,0.27155599,0.0216426458,0.9457042813,0.0542957261,0.0028462003,0.0137524717,0.0370456129,0.0550276116,0.0268469602,0.1632851511,0.1130234152,0.0058065578,0.0099149533,0.0019558643,0.9881291986,Clean clothes/Tops/graphictshirts1089.jpg
31,bottlenecks/Clean clothes/Tops/solidtshirts214.jpg.txt,0.0094742309,0.004205632,0.274012804,0.0460863709,0.0236946493,0.0321540199,0.0574598685,0.0159238186,0.0338826738,0.031308271,0.0317492448,0.20069471,0.1570497751,0.0570193492,0.0038302324,0.0214544423,0.3084972203,0.0041616177,0.0327102579,0.0077540148,0.024909772,0.0258959364,0.0130769731,0.003595595,0.0039630909,0.0029089318,0.0193528123,0.0047405576,0.0031009687,0.0021733725,0.0110768806,0.0014071423,0.5306748748,0.9825853109,0.0134144556,0.0001105844,3.71377609554E-06,8.53582241689E-05,0.0038005537,0.1019024774,0.074352093,0.9110277891,0.0374498405,0.1152501032,0.2832322121,0.0515127853,0.064014554,0.6012403965,0.3334891796,0.0452698134,0.0013521351,0.0536487736,0.1795192212,0.9871029258,0.0128970314,0.0017595181,0.0019369564,0.0138685973,0.0062440964,0.0034930226,0.0086983498,0.0038304727,0.000477564,0.0246503055,0.0037567213,0.9715929031,Clean clothes/Tops/solidtshirts214.jpg
32,bottlenecks/Clean clothes/Tops/plainshirts327.jpg.txt,0.0038061836,0.0006848776,0.6005891562,0.0041402467,0.0099550644,0.012408576,0.3076726198,0.0022755391,0.0186392609,0.0045896717,0.001573644,0.0033411884,0.0106156627,0.0179191325,0.0009861662,0.0008029534,0.0029039707,0.00127643,0.0001567426,0.0002296515,0.0001954824,0.000207143,0.0002570807,0.0001502129,4.85726122861E-05,0.0002993758,3.37760934599E-06,0.0009920031,5.63621979381E-05,6.0761790337E-06,0.0010739131,0.0001711537,0.9919724464,7.63741190895E-05,0.0108164279,0.0348961912,0.9532892704,1.18144835142E-05,0.0009098826,0.012740952,0.0497899055,0.0460208356,0.5018615723,0.1247090027,0.0425796099,0.0170786511,0.247075811,0.6932659149,0.2942261696,0.2320843786,0.0022038345,0.3191006184,0.0221330095,0.9800105691,0.0199894235,0.0016492293,0.0013738156,0.0076222378,0.0112719825,0.0153957149,0.0375710279,0.013800134,0.0004882898,0.281088382,0.0153249726,0.7035866976,Clean clothes/Tops/plainshirts327.jpg
33,bottlenecks/Clean clothes/Tops/polos10.jpg.txt,0.0027691072,0.003531263,0.2612475753,0.1551417112,0.3082273304,0.0101126134,0.0833353922,0.0052033234,0.0686276555,0.0622214563,0.0017683201,0.011373071,0.0060141487,0.0191814192,0.0010021612,0.000243505,0.0711333677,0.0008612171,0.0820575505,0.0009275496,0.0060341065,0.0042558452,0.0022085689,0.0039874949,0.0019836945,0.002314185,0.0021448482,0.0108163133,0.0014906774,0.0008464287,0.0032348186,0.0015296675,0.8041736484,0.1248646304,0.2107264847,0.0117888954,0.00095709,0.0031587635,0.6485040784,0.0393098518,0.0595394559,0.2779622376,0.0339336395,0.0566815734,0.0735086948,0.0310096778,0.0121017937,0.8833797574,0.1940643191,0.0297431014,0.0002230209,0.1375241131,0.1473461241,0.9832846522,0.0167153198,0.0008604222,0.0027222044,0.0522394627,0.0047964118,0.0020964504,0.0660476908,0.009127479,0.0001091629,0.0056579662,0.0075262017,0.9868158698,Clean clothes/Tops/polos10.jpg
34,bottlenecks/Clean clothes/Tops/graphictshirts792.jpg.txt,0.4779750705,0.0248399414,0.010106802,0.0107815806,0.2786063552,0.0807868615,0.0201403014,0.0642223135,0.0034475185,0.0002732587,0.0071242866,0.0067361714,0.0008046752,0.0086613931,0.0043020602,0.0011914839,0.1885287911,0.0072266948,0.1676822603,0.0028292264,0.1322338134,0.0702736005,0.149466604,0.0357950889,0.0189469922,0.006405551,0.0055592344,0.0147785787,0.0012275748,0.0629360378,0.0553467013,0.0090678176,0.0716954395,0.9653418064,0.0008025568,0.0027444051,8.21875232759E-07,0.0012107664,0.029899681,0.3341709971,0.5740599632,0.8605695963,0.0079841986,0.2129409164,0.3102375865,0.1034242585,0.0150689706,0.5712692738,0.4190340042,0.031291265,0.001159602,0.0835404545,0.0559661761,0.9750176072,0.0249823853,0.0009105912,0.0012777415,0.0511948615,0.0010466001,0.0030031209,0.0051130815,0.0012394842,4.45573823527E-05,0.0040000868,0.0023611814,0.9936386943,Clean clothes/Tops/graphictshirts792.jpg
35,bottlenecks/Clean clothes/Tops/solidtshirts284.jpg.txt,0.0213527847,0.002885795,0.0609853715,0.0484757461,0.638807714,0.0593059994,0.0604190342,0.01139706,0.0129339267,0.0051152692,0.002354176,0.0103723733,0.0246416554,0.0395915508,0.0007611831,0.0006001972,0.1733803302,0.0020805181,0.3047374487,0.0021366309,0.0342558697,0.0211139712,0.0275293533,0.007532239,0.0142203113,0.0011109333,0.004909087,0.0150295282,0.0071486346,0.0194357485,0.0091681974,0.0072828615,0.3489283621,0.9767782688,0.0164628047,0.0001915964,1.21948892229E-06,0.0001133851,0.0064528626,0.0591966808,0.0575044416,0.9498886466,0.0112847798,0.1143717617,0.0474670045,0.0809925348,0.0853556693,0.7861847878,0.3177554607,0.0241002459,0.0009026023,0.0526396632,0.2649084628,0.9722056985,0.0277942959,0.0021667569,0.008159115,0.0513298884,0.0043837288,0.0093936287,0.0137456106,0.0062595182,0.0003707253,0.0086257886,0.0067707147,0.9846034646,Clean clothes/Tops/solidtshirts284.jpg
36,bottlenecks/Clean clothes/Tops/graphictshirts1613.jpg.txt,0.0397853218,0.0153115857,0.5568648577,0.0093227159,0.0584679805,0.0488734469,0.1655289084,0.0171469022,0.0069064368,0.0098574618,0.0139147649,0.0381461121,0.003484369,0.0037509666,0.0059092138,0.0067290422,0.1266268492,0.0132789826,0.1320501119,0.0036906488,0.0635227785,0.0088706808,0.021650333,0.0196922179,0.1516591907,0.0012753739,0.0080780946,0.1630797237,0.0027746218,0.0088645583,0.087432079,0.0582774356,0.1291763186,0.9866793752,0.0028756971,0.0009199278,0.0001154349,0.0015031875,0.0079064379,0.0086911153,0.3207187653,0.9249277115,0.0026661225,0.1683666408,0.1738076359,0.1208756715,0.0288854185,0.6764312387,0.2232885063,0.0460740924,0.0007625551,0.0874000192,0.1527266204,0.9726356268,0.0273643918,0.0030713959,0.0076072374,0.2439674437,0.035998825,0.0446465053,0.0257343519,0.0878924355,0.0032223249,0.0118163927,0.0043655573,0.9838179946,Clean clothes/Tops/graphictshirts1613.jpg
37,bottlenecks/Clean clothes/Tops/checkshirts8.jpg.txt,0.3607208431,0.0132571431,0.0709208995,0.0124213016,0.1184660718,0.2085574716,0.077541396,0.0045216233,0.030327674,0.0153895291,0.0071095778,0.0061886534,0.0023362406,0.0700581595,0.0006223387,0.001561082,0.0736338571,0.0005268144,0.0228977129,0.0012836976,0.002767242,0.0012692625,0.0004758155,0.0001334584,2.02056271519E-05,0.0011750967,0.0022629467,0.0007646909,0.0004945038,0.0001587605,0.0006546664,0.000630013,0.8908512592,0.0370255932,0.0035764396,0.0264363866,0.9284048676,0.0003415759,0.0042150929,0.0007110653,0.0123345666,0.5608874559,0.0197748598,0.0583982728,0.0511926338,0.0825542659,0.0337683484,0.8324847817,0.2532781959,0.2446721792,0.0003794441,0.4401741028,0.0474820547,0.8476689458,0.1523311287,0.0075606969,0.0332988836,0.1091720685,0.0958466604,0.4970750213,0.317051053,0.0621293038,0.0074147894,0.0078027453,0.0079903128,0.9842069149,Clean clothes/Tops/checkshirts8.jpg
38,bottlenecks/Clean clothes/Tops/graphictshirts992.jpg.txt,0.0065080109,0.0132862851,0.0300986189,0.0584429316,0.1239890903,0.3540747762,0.2115547657,0.0097945156,0.0193647537,0.0044763,0.0140084028,0.0751991719,0.0408199392,0.0361357071,0.0020706127,0.0001760973,0.1895484924,0.0017580545,0.0908492729,0.0037455156,0.0177327078,0.016108809,0.0057786396,0.006610651,0.0088394843,0.0008026761,0.0117323464,0.0302617401,0.0062725344,0.0059993286,0.0141963298,0.0103481719,0.5794152021,0.7488652468,0.1291681677,0.010619998,0.0019288858,0.0008094634,0.1086082011,0.0390557125,0.0485845618,0.911991477,0.0069807554,0.106564045,0.168219924,0.0566260517,0.0345054306,0.7406485677,0.5320457816,0.0436830223,0.0006836375,0.043536786,0.3272871673,0.9908457398,0.0091542862,0.0025036382,0.0052381461,0.3174000978,0.0457926057,0.0281475838,0.0888974667,0.0102913314,0.0007472033,0.0049527586,0.0138897514,0.9811574817,Clean clothes/Tops/graphictshirts992.jpg
39,bottlenecks/Clean clothes/Tops/plainshirts106.jpg.txt,0.7307847142,0.0253908802,0.0033693332,0.0033770215,0.0484712012,0.0683849528,0.0105620585,0.0187943708,0.0211698655,0.004653601,0.0282762628,0.0006836024,0.0002419153,0.03309609,0.0009128734,0.0018313698,0.0003498171,0.0001792617,0.0012915534,7.37981972634E-05,0.0049557444,0.0002813536,0.0008966503,0.0001891991,3.55343363481E-05,0.0002617267,0.000022548,0.0004268174,0.0002252768,8.94794502528E-05,0.000136685,0.0008208172,0.9897637367,0.0023875711,0.0011040166,0.1528876275,0.7930009365,0.0002307514,0.0503890552,0.0048949658,0.0247306805,0.1003028452,0.0977321342,0.2650021017,0.0112997778,0.0522403456,0.0797610506,0.8566988111,0.1469899416,0.4294317663,0.0069546741,0.327571094,0.1579474807,0.9098278284,0.0901721418,0.0062162532,0.0121923704,0.0079482561,0.0243537519,0.0116984444,0.019297665,0.0208115466,0.0030437142,0.0320929214,0.0067321472,0.9611749053,Clean clothes/Tops/plainshirts106.jpg
40,bottlenecks/Clean clothes/Tops/solidtshirts205.jpg.txt,0.0002747624,0.0003318524,0.8660422564,0.0116007011,0.0156134879,0.0037593138,0.0372437313,0.0024658556,0.0053921835,0.0029185349,0.0006306118,0.0054570874,0.0016890313,0.0464620069,8.005235577E-05,3.86699066439E-05,0.1199206784,0.0026154418,0.0624749176,0.0103726434,0.0949856415,0.0026733929,0.0040898481,0.0061298772,0.0045824749,0.000629926,0.0007252174,0.0054093706,0.0122566978,0.0010258288,0.002465571,0.0030761058,0.6665663123,0.9448865056,0.0388120823,5.33973325219E-05,4.11321934735E-06,0.0032132005,0.0130305625,0.0204453524,0.1331121475,0.9007273316,0.0090927156,0.0660049766,0.2159642577,0.2123121619,0.0557399206,0.5159836411,0.5413481593,0.0086339358,0.0013514644,0.1037088782,0.312477082,0.9878419638,0.0121580642,0.0006731876,0.0004890402,0.0372945517,0.00383151,0.003159306,0.0096992804,0.0137971239,0.0001877912,0.0043259771,0.0056263776,0.990047574,Clean clothes/Tops/solidtshirts205.jpg
41,bottlenecks/Clean clothes/Tops/shortsleeveshirts248.jpg.txt,0.565885365,0.0198300593,0.1516277194,0.0026448227,0.1371104717,0.0243517403,0.0211276803,0.0017100361,0.0026896126,0.0173736867,0.0108851539,0.0076769516,0.0082161147,0.0260921642,0.0002170094,0.0025614437,0.1683382839,0.0063399281,0.0679295063,0.0022750399,0.1307805628,0.0722992793,0.0056267409,0.010525899,0.0005954014,0.0072357045,0.0006559954,0.0116191739,0.0049811765,0.0006366876,0.0006172777,0.0016036547,0.5079397559,0.7123668194,0.0023967715,0.1841364652,0.0955676138,0.000270976,0.0052613616,0.1503884792,0.3923835456,0.7966426611,0.0638096184,0.0175293051,0.0433878973,0.0616017506,0.0876078755,0.8074024916,0.1663933396,0.1635528654,0.0015881207,0.2738651037,0.0064097312,0.9282823205,0.071717687,0.0015160952,0.008700747,0.0164100192,0.0307390615,0.1098507941,0.1115193665,0.2297023833,0.0053162053,0.0023372984,0.0020483877,0.9956142902,Clean clothes/Tops/shortsleeveshirts248.jpg
42,bottlenecks/Clean clothes/Tops/polos49.jpg.txt,0.0019443478,0.0010580292,0.5595683455,0.0020412453,0.0076623582,0.0094944714,0.2869493365,0.0219657272,0.0359010585,0.0003335876,0.0086741308,0.0314876214,0.0132477786,0.0131036807,0.0047627054,0.0018055757,0.1592165381,0.0082166092,0.0285405107,0.0006796232,0.0032398778,0.0112296166,0.0013797227,0.0002790232,0.0002978072,0.0010155253,0.0010586857,0.0069609606,0.0002613836,0.0005887193,0.014652607,0.0019768367,0.7604058981,0.0053293728,0.0070256512,0.0051885806,0.0006460628,0.0001262744,0.9816840291,0.0067463438,0.0750693604,0.0062078931,0.1891293228,0.0243990496,0.0452043712,0.017080145,0.0080132084,0.929702282,0.5385648608,0.1174879521,0.0014136005,0.1636775732,0.0431752354,0.9913922548,0.0086077768,0.0010655442,0.0011472863,0.1018167809,0.0156729091,0.0013737993,0.0113669597,0.004992838,0.0001825214,0.0254963432,0.0038943237,0.9706093669,Clean clothes/Tops/polos49.jpg
43,bottlenecks/Clean clothes/Tops/graphictshirts339.jpg.txt,0.0067746048,0.0053637293,0.8138337731,0.0094170403,0.0205781069,0.0025488734,0.0988310724,0.0059964568,0.0106054274,0.0041372413,0.0004461361,0.0023750046,0.0055671236,0.0106751602,0.0011471144,0.0017031264,0.5903664827,0.0492242128,0.0799936354,0.0233288128,0.1296551377,0.0043217633,0.0035939077,0.0210971422,0.00613744,0.0142792612,0.0117806448,0.0148450807,0.0047827614,0.0012208569,0.0192217752,0.0099960631,0.0161549896,0.9990395904,0.0005875423,6.80684315739E-05,2.81197912955E-07,0.000125035,0.0001794707,0.6651788354,0.7501810193,0.992239356,0.0029591206,0.034968745,0.1113930121,0.0922073498,0.0840126574,0.7123869658,0.3175166249,0.0180783514,0.0061402041,0.1816405952,0.1881523281,0.9731550217,0.0268449802,0.0042920229,0.0047917916,0.0104789156,0.0046744822,0.0020403506,0.0098066637,0.0273314323,0.0004628204,0.0156357903,0.0114137148,0.9729505181,Clean clothes/Tops/graphictshirts339.jpg
44,bottlenecks/Clean clothes/Tops/graphictshirts278.jpg.txt,0.0296724532,0.0083873812,0.0086140539,0.0024586602,0.0495850146,0.0003175351,0.0020486373,0.0055041471,0.0133499289,0.8768224716,0.0004001647,0.0009765559,3.97837284254E-05,0.0017593586,3.53620853275E-05,2.84915149678E-05,0.0424443334,0.0090254312,0.2107586265,0.0023580198,0.0252444148,0.0052527823,0.0071185455,0.0073101879,0.0057350425,0.0035471672,0.006444233,0.0072413981,0.000630039,0.002260301,0.0008422416,0.0081842123,0.6556029916,0.9767448306,0.0004436845,0.0066874265,0.000900237,0.000153997,0.0150696496,0.0107603092,0.171525538,0.8597620726,0.0142266853,0.0581995398,0.0382128805,0.1830368638,0.1179393902,0.6608108878,0.0740542263,0.0501283556,0.0001273052,0.4681273401,0.0599773712,0.9540635943,0.0459364504,0.0008334101,0.0009740439,0.0240571462,0.0032322758,0.000606169,0.1175644621,0.3480994105,0.0031727701,0.0767432153,0.0209444631,0.9023122787,Clean clothes/Tops/graphictshirts278.jpg
45,bottlenecks/Clean clothes/Tops/singlets66.jpg.txt,0.0922531486,0.0039359331,0.0019672711,0.0017006197,0.0372307226,0.4524484575,0.1280456334,0.1037596092,0.0046493178,0.00042665,0.0066981339,0.0168116037,0.0157503262,0.1270465106,0.0042368304,0.0030392436,0.1269752383,0.0024678346,0.3173350394,0.0154158957,0.0326373167,0.0361533724,0.0047372822,0.0121322433,0.0125746494,0.0023425587,0.0004061412,0.0368190743,0.0012373978,0.0054655732,0.0194136892,0.1227994412,0.2510872483,0.0016625747,0.000061878,5.5644807162E-07,2.79180358831E-08,0.9982377291,3.72246176994E-05,0.8162371516,0.4962253273,0.6577762365,0.0002458758,0.0058686645,0.0722347572,0.5788402557,0.0169501677,0.3319748342,0.0960825458,0.0832685903,0.0009457033,0.2590360343,0.232373938,0.9675690532,0.0324308909,0.0005190079,0.0005948169,0.2088960707,0.0054058712,0.0008772049,0.0016952018,0.0066840062,0.0002547258,0.0027557535,0.0501751378,0.9470691085,Clean clothes/Tops/singlets66.jpg
