bottleneck_dir,vector,dir
bottlenecks/Clean clothes/Shoes/shoes1925.jpg.txt,"0.0031936285, 0.0238519982, 0.0296511874, 0.8875761032, 0.0134531111, 0.0020638462, 0.020440314, 0.0004651968, 0.0010591435, 0.0041315798, 0.0016688046, 0.0023125294, 0.0068438305, 0.000089406, 0.0029582861, 0.0002409954, 0.0866759866, 0.0476338714, 0.025970513, 0.0725175142, 0.0040117889, 0.0013095726, 0.0068698456, 0.0008340751, 0.001227197, 0.0004164672, 0.0001589609, 0.0001840133, 0.0116003472, 5.39115171705E-05, 0.001561385, 0.0024371061, 0.7365374565, 0.272297889, 0.0467091277, 0.0807834417, 0.0071029449, 0.0233503375, 0.1506352723, 0.4191209078, 0.0097715128, 0.0394891091, 0.0816740021, 0.1198942587, 0.3581432104, 0.0237270407, 0.5823152661, 0.0053960998",Clean clothes/Shoes/shoes1925.jpg
bottlenecks/Clean clothes/Shoes/shoes958.jpg.txt,"0.8823023438, 0.074973613, 0.0009737473, 0.0146167437, 0.0064346245, 0.0034309654, 0.0048384205, 0.0003396853, 0.0015703499, 0.0016575092, 0.0025748799, 0.0011846016, 0.0007230732, 0.0001207808, 0.0034038322, 0.0008548423, 0.0882004723, 0.0357874371, 0.0148701649, 0.111410968, 0.0329629816, 0.0037931839, 0.0406755023, 0.0033133379, 0.0163958352, 0.0015947436, 0.0004067374, 0.0064645261, 0.0006298326, 1.4538927644E-05, 0.0013775412, 0.0025435465, 0.6395586133, 0.0030757128, 0.007372343, 0.8823481202, 0.0165004153, 0.0170548949, 0.0037793654, 0.0698691458, 0.0571401678, 0.0572973303, 0.3884433508, 0.1012803316, 0.6243864894, 0.1496898681, 0.2529679239, 0.017877508",Clean clothes/Shoes/shoes958.jpg
bottlenecks/Clean clothes/Shoes/shoes6.jpg.txt,"0.0186448935, 0.0035562434, 0.7721412182, 0.0449245311, 0.0261282325, 0.0027014215, 0.0930531323, 0.0008575494, 0.0029765742, 0.0091387164, 0.0124033391, 0.0087432247, 0.001895626, 0.002508905, 2.45636347245E-05, 0.0003017664, 0.0499326736, 0.0009464968, 0.0259135086, 0.5905834436, 0.0012436917, 0.0008032676, 0.0043905051, 1.55334291776E-05, 0.0004388586, 0.000116103, 0.0004727028, 0.0021980901, 0.0003716887, 1.48570939018E-06, 0.00000034, 0.0065563237, 0.3160152435, 0.0892366171, 0.0009544084, 0.0393034853, 0.0283282995, 0.6771756411, 0.1094793677, 0.0555221587, 0.0144882584, 0.0061273673, 0.0808240026, 0.0267688967, 0.5627276301, 0.0361519828, 0.0679151043, 0.1366122216",Clean clothes/Shoes/shoes6.jpg
bottlenecks/Clean clothes/Shoes/shoes10.jpg.txt,"0.0017633582, 0.0023838968, 0.8990293145, 0.0233441312, 0.0254156906, 0.004528957, 0.0280684475, 0.0003366338, 0.0011678952, 0.0040876758, 0.0081047509, 0.0010342648, 0.0003214027, 0.0002448767, 2.93547218462E-05, 0.0001393347, 0.1315923333, 0.0008663989, 0.0274559949, 0.0136878062, 0.0232956689, 0.0018945603, 0.0073200073, 0.000040024, 0.000306192, 0.0005872071, 0.0002641451, 0.0026130287, 0.0003582896, 9.84735106613E-06, 3.17610465572E-06, 0.0029078252, 0.7867974639, 0.0188860931, 0.0024786824, 0.2538759708, 0.0162772872, 0.5757248998, 0.0729055703, 0.0598515123, 0.029334709, 0.0253168978, 0.0588470064, 0.0347630233, 0.6756206751, 0.0927182958, 0.0463413671, 0.2563554347",Clean clothes/Shoes/shoes10.jpg
bottlenecks/Clean clothes/Shoes/shoes781.jpg.txt,"0.0006466209, 0.0055029206, 0.9058530927, 0.0368199795, 0.0189694129, 0.0027564834, 0.003414172, 0.0002378942, 0.0009707921, 0.0061865398, 0.0040243855, 0.0061385855, 0.0055307737, 0.0020699925, 0.0002674865, 0.0006107977, 0.0078032752, 0.0013366084, 0.0828506202, 0.0700621232, 0.0096721621, 0.0034657235, 0.0119177205, 5.18535489391E-06, 0.0003354305, 3.35482650371E-06, 4.70148443128E-05, 0.0049721398, 0.0007142202, 0.0068371724, 0.0018566265, 0.0006459867, 0.7974745631, 6.55041276332E-06, 0.9941342473, 0.0002241207, 2.96352809528E-05, 4.56504058093E-05, 0.0009512638, 0.0046085562, 0.0225868747, 0.0068813488, 0.0183819663, 0.9897691011, 0.2663674951, 0.0201419163, 0.5003861785, 0.0007109803",Clean clothes/Shoes/shoes781.jpg
bottlenecks/Clean clothes/Shoes/shoes118.jpg.txt,"0.0015229835, 0.0103893122, 0.2042443901, 0.3240283132, 0.008193478, 0.0019016453, 0.013472056, 0.0008554095, 0.0015100287, 0.0016521482, 0.0021953804, 0.033905223, 0.3925553262, 0.0022887187, 7.91729034972E-05, 0.0012064227, 0.0266385302, 0.0087162228, 0.3207529783, 0.053744074, 0.0048016324, 0.0026586705, 0.0075229877, 0.0003801, 0.0002527634, 0.0010522894, 0.0002044289, 0.0005014328, 0.0341138095, 4.57666828879E-05, 0.0002934854, 0.0037650203, 0.5345557332, 0.5378918648, 6.00594103162E-05, 0.0057983752, 0.0011048302, 0.0011223165, 0.4342908859, 0.0197316743, 0.006692369, 0.0018343874, 0.0504564419, 0.0025376277, 0.8872394562, 0.0314159505, 0.1384416819, 0.0035084612",Clean clothes/Shoes/shoes118.jpg
bottlenecks/Clean clothes/Shoes/shoes843.jpg.txt,"0.0019733817, 0.0009482482, 0.8394979239, 0.040689867, 0.0770069063, 0.0020081555, 0.0088775679, 0.0007675758, 0.0009559916, 0.0047717644, 0.0028648928, 0.0039280485, 0.0107966764, 0.004420212, 7.89767145761E-05, 0.000413838, 0.0435928479, 0.0031503823, 0.0816146657, 0.03428597, 0.0075323624, 0.0029146178, 0.0103565091, 7.03487739884E-06, 0.0022285474, 1.38500572575E-05, 0.000040484, 0.0070304782, 0.0040368158, 0.000886037, 0.0001703416, 0.0013426306, 0.8007964492, 0.0003350459, 0.9638975859, 0.0028908474, 0.0001779923, 0.0002741835, 0.0201073345, 0.0123170614, 0.0141237937, 0.0064940169, 0.0215781089, 0.9435930252, 0.213642329, 0.0368532091, 0.7433220744, 0.0012423736",Clean clothes/Shoes/shoes843.jpg
bottlenecks/Clean clothes/Shoes/shoes174.jpg.txt,"0.0020430223, 0.024170896, 0.121908091, 0.7505931854, 0.0231498368, 0.0106654447, 0.0228142366, 0.0007643742, 0.0013431872, 0.0099098003, 0.0037468341, 0.0062769633, 0.013840884, 0.0006803666, 0.0076319412, 0.000460904, 0.0900426283, 0.106609039, 0.146460548, 0.0866761729, 0.0085803866, 0.0043394915, 0.0137140658, 0.0029465137, 0.0004477588, 0.0005136013, 0.0003268939, 0.0004421288, 0.0024655382, 0.000460362, 0.00725637, 0.0038289069, 0.5248895884, 0.017405251, 0.0688239485, 0.0764776468, 0.0114760678, 0.002429846, 0.3635470867, 0.4598401487, 0.0171969421, 0.0564001985, 0.1003148705, 0.2355871499, 0.7767394781, 0.0290084798, 0.2803129554, 0.0013013367",Clean clothes/Shoes/shoes174.jpg
bottlenecks/Clean clothes/Shoes/shoes655.jpg.txt,"0.0015485595, 0.0147224693, 0.3089195192, 0.5824334025, 0.0250477511, 0.011282403, 0.0071521848, 0.0002952617, 0.0009494715, 0.0136487158, 0.0047045308, 0.0141161969, 0.0087376209, 0.0039581736, 0.000498975, 0.0019846973, 0.0299196467, 0.0091087595, 0.236517027, 0.1273158491, 0.0122600514, 0.0041809087, 0.0146794803, 5.54099096917E-05, 0.0011950252, 9.02659376152E-05, 6.3328872784E-05, 0.0342241079, 0.0034780435, 0.0115983458, 0.0035944644, 0.0028374877, 0.5088818073, 2.57650990534E-05, 0.9909049869, 0.0005160641, 4.26187725679E-05, 0.0001491961, 0.0053786598, 0.0029827433, 0.0308703743, 0.0273471437, 0.0265937299, 0.9709340334, 0.2635415792, 0.0239520445, 0.6128218174, 0.0020467134",Clean clothes/Shoes/shoes655.jpg
bottlenecks/Clean clothes/Shoes/shoes112.jpg.txt,"0.0043886099, 0.0036180662, 0.4497222602, 0.3960675597, 0.0284213126, 0.0092445491, 0.0511205308, 0.00121027, 0.0009473861, 0.0012955891, 0.0006212994, 0.0043451237, 0.0477247275, 0.0010041293, 9.46198269958E-05, 0.0001740333, 0.0183973145, 0.0018301627, 0.1313248277, 0.0969220772, 0.0018923577, 0.0009034703, 0.0043890472, 4.74644257338E-05, 3.5425513488E-05, 7.38787493901E-05, 4.07910847571E-05, 4.83491785417E-05, 0.0086130938, 6.4072933128E-06, 0.0001290248, 0.000405434, 0.7349408865, 0.634581089, 0.0003310135, 0.0129176555, 0.0015487075, 9.52253831201E-05, 0.3389848173, 0.0115414141, 0.0156534109, 0.0104774134, 0.04438214, 0.0082847988, 0.5198752284, 0.0340173915, 0.4782682061, 0.0007026627",Clean clothes/Shoes/shoes112.jpg
bottlenecks/Clean clothes/Shoes/shoes1854.jpg.txt,"0.0406554006, 0.0255125985, 0.2575484216, 0.0403898917, 0.0461523868, 0.0919728577, 0.4560593069, 0.0011310591, 0.0066107558, 0.0053702132, 0.0062157172, 0.0097666262, 0.00724346, 0.0020659645, 0.0028425702, 0.0004628291, 0.2108320147, 0.1944978088, 0.0449752621, 0.085262455, 0.0056951679, 0.0097651705, 0.0141563993, 0.0017970265, 0.0014607805, 0.0007882064, 0.0005938484, 0.0051035485, 0.0060832612, 0.0003518194, 0.0012147421, 0.0110704759, 0.4063519537, 0.1515703052, 0.0036086605, 0.2207423449, 0.0088259839, 0.1780147254, 0.0276511535, 0.4095867574, 0.0359581634, 0.0376253873, 0.3457470536, 0.0137641244, 0.0930956751, 0.2959151566, 0.4230847061, 0.0629437864",Clean clothes/Shoes/shoes1854.jpg
bottlenecks/Clean clothes/Shoes/shoes254.jpg.txt,"0.0112032453, 0.0054412656, 0.0433258824, 0.633158803, 0.0082273763, 0.0001959868, 0.002490225, 0.0007881745, 0.0010796684, 0.008687417, 0.0022697037, 0.0048185065, 0.2767835855, 0.000870114, 0.0001692184, 0.0004907473, 0.033198908, 0.0027354504, 0.7652845383, 0.0376947373, 0.0081135323, 0.0020088791, 0.0106692649, 8.93327742233E-05, 0.0011978246, 0.0013580413, 0.000271482, 0.0005049933, 0.0083661955, 1.10853998194E-05, 1.75722416316E-05, 0.0044076643, 0.1240704507, 0.5323997736, 0.0005409177, 0.0600057766, 0.0072720018, 0.0199084897, 0.3724917173, 0.0073813531, 0.0052731358, 0.0058030551, 0.0410563163, 0.004794375, 0.9081115723, 0.0280625857, 0.0604793951, 0.0050681359",Clean clothes/Shoes/shoes254.jpg
bottlenecks/Clean clothes/Shoes/shoes1587.jpg.txt,"0.0092949476, 0.0037053004, 0.3748990297, 0.0029119812, 0.0791810602, 0.0255850665, 0.4487361908, 0.003275593, 0.0056937048, 0.0318477266, 0.0009398121, 0.0081129726, 0.004551251, 0.0002366311, 0.0001904736, 0.0008382351, 0.6118338704, 0.0128440456, 0.0509872101, 0.078152813, 0.0723318309, 0.017585475, 0.0258999802, 0.000972181, 0.0019519897, 0.0004002172, 0.0003620149, 0.0126561122, 0.0042091645, 0.0001230052, 0.0008651083, 0.0020738763, 0.1067510247, 0.0042087827, 0.0068550496, 0.9452610016, 0.0229909923, 0.0011632208, 0.0073537566, 0.0121671632, 0.0158972368, 0.0273716971, 0.3355498314, 0.0553430356, 0.2787057459, 0.0741676092, 0.2767546773, 0.0005560303",Clean clothes/Shoes/shoes1587.jpg
bottlenecks/Clean clothes/Shoes/shoes1303.jpg.txt,"0.941449821, 0.0026448609, 0.0004400222, 0.0020783136, 0.0142079117, 0.0104254112, 0.0215238947, 0.0007303861, 0.0027220885, 0.00100009, 0.0005426214, 0.0006384006, 0.0008752885, 1.87810728676E-05, 6.33916351944E-05, 0.0006386655, 0.2250810415, 0.0287931059, 0.0088962335, 0.057971783, 0.010288028, 0.0145360287, 0.2931975722, 0.0033730625, 0.0082323998, 8.26572577353E-05, 0.0001573122, 0.0063915551, 0.000698109, 2.60373917627E-06, 0.0017338656, 0.0006570147, 0.3399077058, 0.0002113674, 7.4139868957E-05, 0.9917331934, 0.006636912, 0.0005341519, 0.0001426685, 0.0006674465, 0.0321414098, 0.0925505981, 0.5811137557, 0.0209418181, 0.2529034317, 0.5546448827, 0.4088928103, 0.0014326689",Clean clothes/Shoes/shoes1303.jpg
bottlenecks/Clean clothes/Shoes/shoes893.jpg.txt,"0.0192393661, 0.0074176481, 0.5806459188, 0.0557432361, 0.1770925671, 0.0117280604, 0.0993587896, 0.0026925835, 0.0032018411, 0.0186095741, 0.0021049203, 0.0086512929, 0.0088579645, 0.0013409132, 0.0024502787, 0.0008650662, 0.1980654597, 0.0361930765, 0.1374956369, 0.2526058257, 0.0335603468, 0.0102947997, 0.0166495908, 0.0013274073, 0.0017728487, 0.0032067322, 0.0007978959, 0.0011942834, 0.0125051355, 0.000332821, 0.0020541293, 0.0109064486, 0.2810375988, 0.23254475, 0.0103829214, 0.408698678, 0.057519231, 0.0120084779, 0.1665739864, 0.1122719795, 0.0218026042, 0.0297643635, 0.1692373604, 0.0660896227, 0.6084529161, 0.0631913617, 0.1995108128, 0.0013937417",Clean clothes/Shoes/shoes893.jpg
bottlenecks/Clean clothes/Shoes/shoes1902.jpg.txt,"0.0007933376, 0.0039403802, 0.0128698358, 0.914473772, 0.0051650354, 0.0015710541, 0.0066797086, 0.0001538217, 0.0003695784, 0.0011773162, 0.0005335485, 0.0054465453, 0.0328566395, 0.0002263253, 0.0135817882, 0.0001613896, 0.0091675902, 0.0537810698, 0.2045906633, 0.0719186366, 0.0029206178, 0.0039607766, 0.0043886062, 0.0002701114, 9.17699362617E-05, 9.89268301055E-06, 4.25006728619E-05, 0.000098674, 0.0006440386, 0.0002748786, 0.011044519, 0.0011165403, 0.6356791258, 0.0041558645, 0.2813913524, 0.0333567336, 0.0022487633, 0.0008716704, 0.28195858, 0.3960170448, 0.0212119631, 0.0578338355, 0.0306314565, 0.7720410228, 0.8802486658, 0.0155987032, 0.2201863825, 0.0007948808",Clean clothes/Shoes/shoes1902.jpg
bottlenecks/Clean clothes/Shoes/shoes1718.jpg.txt,"0.0100638643, 0.0075441566, 0.0602768324, 0.0048080441, 0.4006530344, 0.0047294484, 0.0319487527, 0.0011799836, 0.0170765202, 0.4432961941, 0.000660349, 0.0012100633, 0.0144456578, 5.42945163033E-05, 0.0002496444, 0.0018031957, 0.7239985466, 0.0046899514, 0.0098549891, 0.0313952826, 0.0228068735, 0.0007776738, 0.0060393563, 0.0003473035, 0.0013911831, 5.50675504201E-05, 0.0001104492, 0.0056273728, 0.0015221172, 2.32474485529E-06, 0.0014669109, 0.0016739689, 0.1882405281, 8.47610790515E-05, 0.0003383241, 0.9944273233, 0.0032149509, 0.0004856267, 0.0004851277, 0.0009638558, 0.0433210731, 0.159862563, 0.5374383926, 0.086816296, 0.6702873111, 0.2126391083, 0.2459724247, 0.0032671606",Clean clothes/Shoes/shoes1718.jpg
bottlenecks/Clean clothes/Shoes/shoes306.jpg.txt,"0.0382565334, 0.0289353263, 0.0176994279, 0.0719864219, 0.1451691836, 0.4899947345, 0.1494411081, 0.0042555076, 0.0068025915, 0.0060558282, 0.0090680271, 0.0158233494, 0.0097820833, 0.0009932779, 0.0045034825, 0.0012330353, 0.2148155123, 0.4413583577, 0.046556063, 0.0593034737, 0.0068913526, 0.0183319543, 0.0442382433, 0.0047475724, 0.0034969132, 0.0010894521, 0.001091599, 0.0016170829, 0.001816888, 0.0001454633, 0.0075326986, 0.0074112159, 0.139556244, 0.0196872745, 0.0087610623, 0.1950217038, 0.0616300479, 0.063680239, 0.0236139577, 0.6276057363, 0.0321961753, 0.1340395659, 0.3869695365, 0.0505486391, 0.1914872974, 0.244593218, 0.5073694587, 0.0099041648",Clean clothes/Shoes/shoes306.jpg
bottlenecks/Clean clothes/Shoes/shoes1320.jpg.txt,"0.0035242867, 0.0003116853, 0.6605656743, 0.0009746131, 0.0278535858, 0.0099867499, 0.264777422, 0.0061385687, 0.0056046406, 0.0057964087, 0.0028098547, 0.0020948944, 0.0063493997, 0.002544367, 0.0003184584, 0.0003494239, 0.5666080117, 0.0278185643, 0.0274662878, 0.1351504922, 0.0826712102, 0.0131287221, 0.0149652176, 8.81614396349E-05, 0.0042862133, 0.0002674085, 0.0023930506, 0.0081147058, 0.0143001238, 0.0002710104, 5.61954147997E-05, 0.0084562292, 0.0939583704, 0.0051746746, 0.001333212, 0.4500399232, 0.5332057476, 0.0024856173, 0.0034014692, 0.0043593501, 0.0998487547, 0.0286832284, 0.7682631016, 0.034960214, 0.0202669296, 0.2221391946, 0.1916301101, 0.0034130984",Clean clothes/Shoes/shoes1320.jpg
bottlenecks/Clean clothes/Shoes/shoes562.jpg.txt,"0.0068097389, 0.0568082258, 0.5994802713, 0.1133495122, 0.0270605031, 0.0052497503, 0.1001331285, 0.001304189, 0.0035762612, 0.0346722081, 0.0042054211, 0.0236846078, 0.0118282093, 0.0011117827, 0.0097934166, 0.0009327011, 0.1341288537, 0.0964748412, 0.0625655428, 0.311676532, 0.0102369934, 0.0039778892, 0.0222543813, 0.0003886742, 0.0022762045, 0.0001562182, 0.0003247339, 0.0015435398, 0.0052586161, 0.0005701346, 0.0217429362, 0.0058609555, 0.3205629885, 0.0183078069, 0.4980231225, 0.1782189012, 0.0064032376, 0.004371237, 0.0144243538, 0.2802512944, 0.0324302278, 0.0358830169, 0.1071703359, 0.6538421512, 0.0936871916, 0.0706236809, 0.7290884852, 0.0021305508",Clean clothes/Shoes/shoes562.jpg
bottlenecks/Clean clothes/Shoes/shoes1515.jpg.txt,"0.0058452901, 0.000773416, 0.3108687997, 0.0012368934, 0.158000946, 0.1375237107, 0.3348198831, 0.0023196605, 0.0204848591, 0.0105725974, 0.0007894096, 0.0095868418, 0.0028848308, 3.84982595278E-05, 5.69178746446E-06, 0.004248763, 0.6916471124, 0.0020503311, 0.0395275019, 0.0621378347, 0.0080912644, 0.0432518907, 0.0631548911, 0.0002253439, 0.000224925, 3.27024172293E-05, 0.0001081182, 0.0208482705, 0.0042270687, 1.99209807761E-06, 0.0002049519, 0.000326688, 0.0639391392, 5.95391829847E-05, 0.0001032901, 0.989608109, 0.006161551, 9.12692557904E-05, 0.0038354623, 0.0001407918, 0.0639415011, 0.0315290168, 0.7395579815, 0.0161703806, 0.5739251375, 0.2812668085, 0.0884044468, 0.0001169204",Clean clothes/Shoes/shoes1515.jpg
bottlenecks/Clean clothes/Shoes/shoes439.jpg.txt,"0.0018510919, 0.0033776858, 0.8964362144, 0.0035073236, 0.0200872999, 0.0110223163, 0.0536482595, 0.0014421481, 0.0015492669, 0.0008331732, 0.0010021983, 0.0032978484, 0.0015426514, 0.0003180378, 3.05702014884E-05, 5.39827487955E-05, 0.158933863, 0.0039932877, 0.0344896205, 0.0796280429, 0.0180141088, 0.0029277452, 0.0125763239, 1.47457521962E-05, 0.0004807101, 0.0001408694, 0.0006734498, 0.0092923567, 0.0008569166, 1.3540551663E-05, 0.0004297865, 0.0023613803, 0.6751732826, 0.0332404301, 0.0068569961, 0.4096148014, 0.022455154, 0.0152981738, 0.2678995132, 0.2446349561, 0.0964881405, 0.0075042532, 0.0839303434, 0.0667841733, 0.2034048736, 0.1217664257, 0.3144835234, 0.0067565124",Clean clothes/Shoes/shoes439.jpg
bottlenecks/Clean clothes/Shoes/shoes1058.jpg.txt,"0.0045892424, 0.0357051566, 0.0125149088, 0.7912518382, 0.0038084961, 0.0007230447, 0.0034921071, 0.0006124568, 0.0034858054, 0.0637715533, 0.0097399997, 0.0375607908, 0.0215112995, 0.0008055561, 0.0071665752, 0.0032611352, 0.2078491151, 0.0262747146, 0.2369596511, 0.2443282604, 0.0307933781, 0.0053595584, 0.0091649033, 0.0004118524, 0.0009609773, 0.0027347186, 0.0005406315, 0.0177664962, 0.0004507744, 0.0002686682, 0.002156765, 0.0046109795, 0.2093686461, 0.0031723967, 0.5577614903, 0.2879740894, 0.0214924961, 0.0164958201, 0.0183871016, 0.0947165787, 0.0144009767, 0.0935638398, 0.0920726061, 0.8051644564, 0.2058013082, 0.0594066381, 0.541043222, 0.0058810352",Clean clothes/Shoes/shoes1058.jpg
bottlenecks/Clean clothes/Shoes/shoes573.jpg.txt,"0.0001891834, 0.0009018336, 0.9353394508, 0.0220024679, 0.0178778563, 0.0003858464, 0.0024744915, 0.0002693211, 0.000246934, 0.0075300769, 0.0008835482, 0.0041884459, 0.0069448487, 0.000503665, 6.28454436082E-05, 0.0001991404, 0.0221283101, 0.0003113336, 0.0708041266, 0.0372335389, 0.0080173323, 0.000752614, 0.0038050031, 0.000013116, 0.0001109447, 3.47759123542E-06, 2.20187921514E-05, 0.0004655152, 0.0010673384, 0.0019976692, 0.0007672571, 5.45658840565E-05, 0.8524457812, 6.69503278914E-05, 0.9881445169, 0.0009768384, 0.0001748376, 5.90456284044E-06, 0.0089360345, 0.0016949787, 0.0185009986, 0.0125523591, 0.0395548642, 0.9923774004, 0.5809429884, 0.0086693401, 0.198631987, 0.000103856",Clean clothes/Shoes/shoes573.jpg
bottlenecks/Clean clothes/Shoes/shoes1776.jpg.txt,"0.9907158613, 0.000833712, 5.91515672568E-05, 0.000046796, 0.006538983, 8.4773702838E-05, 0.0003726378, 4.32795131928E-05, 0.0002203506, 0.0002749751, 1.67593861988E-05, 0.0002551908, 0.0002698091, 3.20690958233E-07, 9.6207468232E-06, 0.0002577664, 0.0594366565, 0.0018406572, 0.6411812901, 0.0165096838, 0.1184302345, 0.0079023195, 0.0581415668, 0.0015974547, 0.0115482938, 6.65651095915E-05, 6.68134671287E-05, 0.0450823084, 0.0029672331, 1.72830624479E-07, 0.0002605103, 0.000472299, 0.0344959795, 5.37562846148E-06, 9.74092836259E-05, 0.9948980212, 0.0042420006, 0.0006096398, 4.51127270935E-05, 0.0001023636, 0.1415654272, 0.0277267154, 0.7098721266, 0.0279150642, 0.8710305095, 0.0280414466, 0.0457667448, 0.0012932449",Clean clothes/Shoes/shoes1776.jpg
bottlenecks/Clean clothes/Shoes/shoes644.jpg.txt,"0.0013307934, 0.0088121537, 0.015860796, 0.872066021, 0.0062720072, 0.0029893322, 0.016396923, 0.0003135691, 0.0006657649, 0.0036660659, 0.0010553512, 0.0063385577, 0.0316053256, 0.0002833611, 0.0319390893, 0.0004049556, 0.0199118089, 0.1699991375, 0.2719217241, 0.1051794365, 0.0053416761, 0.0025730457, 0.0104744947, 0.0007261441, 0.0001919481, 1.507871184E-05, 6.08644186286E-05, 0.0003795237, 0.0010063386, 0.0004915391, 0.0378895029, 0.0042599905, 0.3695777655, 0.0010245198, 0.6762166619, 0.0822124779, 0.0033075847, 0.0006627148, 0.0706080645, 0.1659680307, 0.022049414, 0.1084089726, 0.057415396, 0.8422476649, 0.9172306657, 0.011207574, 0.2066009045, 0.0010723328",Clean clothes/Shoes/shoes644.jpg
bottlenecks/Clean clothes/Shoes/shoes888.jpg.txt,"0.0020382709, 0.009558537, 0.4037562907, 0.2426337302, 0.0118508218, 0.0059420592, 0.1129034236, 0.003912196, 0.0042055137, 0.0139208892, 0.0010312701, 0.019733021, 0.1601116359, 0.0013286779, 0.0052135782, 0.0018600652, 0.11577373, 0.0262769274, 0.0940886959, 0.3507685959, 0.0064150761, 0.0024042272, 0.0172759499, 0.0003503416, 0.0008872964, 0.0002054271, 0.0003061637, 0.0001418308, 0.0292351749, 0.0001914998, 0.0023923919, 0.0030756004, 0.3502110541, 0.7013055682, 0.0029502518, 0.0987250432, 0.0136801489, 0.0008433437, 0.0694453269, 0.1130503118, 0.0070090839, 0.0186599772, 0.1021060869, 0.0383479632, 0.3171677291, 0.019115679, 0.7517854571, 0.00180493",Clean clothes/Shoes/shoes888.jpg
bottlenecks/Clean clothes/Shoes/shoes2080.jpg.txt,"0.0003689093, 0.0032648365, 0.0207063034, 0.9426621199, 0.0018771153, 0.0009271483, 0.0032119262, 0.0001778701, 0.0004199131, 0.0005597389, 0.0004170667, 0.0030886217, 0.0200630855, 0.000085345, 0.0019931705, 0.0001768036, 0.0361418985, 0.011874984, 0.4056207836, 0.1840962172, 0.0068711326, 0.0015660849, 0.0081909541, 9.86614322755E-05, 0.00022562, 0.0001707716, 9.39713499974E-05, 0.0001488454, 0.0055193496, 3.61914062523E-05, 0.0012805865, 0.0069629322, 0.3311009705, 0.1117922142, 0.0212372765, 0.0452984609, 0.0056626908, 0.0018164096, 0.752219975, 0.0619730763, 0.0126230111, 0.0153057575, 0.0530133732, 0.0941872001, 0.8913007379, 0.0221114941, 0.1849846691, 0.0013744641",Clean clothes/Shoes/shoes2080.jpg
