,bottleneck_dir,shoes-primary-color-white,shoes-primary-color-beige,shoes-primary-color-black,shoes-primary-color-brown,shoes-primary-color-grey,shoes-primary-color-blue,shoes-primary-color-navy,shoes-primary-color-teal,shoes-primary-color-green,shoes-primary-color-olive,shoes-primary-color-pink,shoes-primary-color-red,shoes-primary-color-maroon,shoes-primary-color-purple,shoes-primary-color-orange,shoes-primary-color-yellow,shoes-secondary-color-white,shoes-secondary-color-beige,shoes-secondary-color-black,shoes-secondary-color-brown,shoes-secondary-color-grey,shoes-secondary-color-blue,shoes-secondary-color-navy,shoes-secondary-color-teal,shoes-secondary-color-green,shoes-secondary-color-olive,shoes-secondary-color-pink,shoes-secondary-color-red,shoes-secondary-color-maroon,shoes-secondary-color-purple,shoes-secondary-color-orange,shoes-secondary-color-yellow,shoes-secondary-color-none,shoes-type-boat/loafer,shoes-type-boots,shoes-type-sneakers,shoes-type-sport,shoes-type-sandals,shoes-type-dress-shoes,shoes-type-casual-shoes,shoes-others-toe-cap,shoes-others-gum-sole,shoes-others-with-logo,shoes-others-high-cut,shoes-materials-leather,shoes-materials-canvas,shoes-materials-suede,shoes-materials-rubber,dir
31,bottlenecks/Unlabelled Clothes/Shoes/shoes1482.jpg.txt,0.0048012105,0.007129516,0.1294312328,0.2267457992,0.028589217,0.0074129826,0.0356544815,0.00319255,0.0075627239,0.0387825035,0.003230432,0.2586431801,0.220727995,0.0030652247,0.0094417008,0.0155892642,0.3280345798,0.0081953127,0.0703327432,0.3203954697,0.0114501528,0.011082056,0.0278038383,0.0009072223,0.0016938924,0.0010490535,0.0001982178,0.0019521727,0.0074776718,0.0023571695,0.0002228126,0.0020372209,0.2048104703,0.0956189483,0.0652717575,0.3419541717,0.1744179279,0.0018399929,0.0608133264,0.260083884,0.0170050506,0.0325496532,0.2480131388,0.4964051843,0.2148423195,0.0440948643,0.7096258998,0.0005034289,Unlabelled Clothes/Shoes/shoes1482.jpg
32,bottlenecks/Unlabelled Clothes/Shoes/shoes2195.jpg.txt,0.0007393263,0.0020173145,0.7252017856,0.1612941772,0.0760812387,0.0034470179,0.0037115985,0.00010963,0.0004050923,0.0095618777,0.0077761952,0.0020878906,0.0041071665,0.0016474643,0.0016165203,0.0001957014,0.0827585608,0.0112065049,0.1033828259,0.1244915351,0.0093740718,0.0049253921,0.002359377,0.0001104779,0.0003107001,0.0002283628,0.0002638387,0.0002545999,0.0025034372,0.0022315031,0.0001506477,0.0019429391,0.6535052061,0.076939486,0.1244124174,0.0511874296,0.0238039047,0.0033728818,0.2969314456,0.4233524203,0.0203919206,0.0364874937,0.0291142873,0.6077588201,0.8387804627,0.0136052519,0.0802768469,0.0014370442,Unlabelled Clothes/Shoes/shoes2195.jpg
33,bottlenecks/Unlabelled Clothes/Shoes/shoes2320.jpg.txt,0.0004243379,2.10785237868549E-05,0.176897034,0.6347269416,0.0226522963,0.0001354962,0.0042879749,9.91324777714908E-05,8.41067376313731E-05,0.0022600016,0.000114159,0.0013364468,0.1562838852,0.0001820417,1.75127297552535E-05,0.000477497,0.1288405508,9.29044908843935E-05,0.1915061176,0.0144599592,0.0020507886,0.0010287284,0.0122700855,2.96201269520679E-05,1.77697293111123E-05,0.0001269847,2.14183255593525E-05,0.0001199645,0.0021690358,0.000061136,0.000001004,0.000223406,0.6469804645,0.5537961125,0.0018190702,0.0013685483,0.000585415,0.0001592016,0.4350176156,0.0072539812,0.0192499347,0.001200189,0.0142980004,0.1059157103,0.9505307674,0.0052857548,0.0787863433,0.0002181998,Unlabelled Clothes/Shoes/shoes2320.jpg
34,bottlenecks/Unlabelled Clothes/Shoes/shoes1268.jpg.txt,0.0090671731,0.0036607957,0.2573833764,0.015250829,0.5931301117,0.0042344914,0.0693011284,0.0035733429,0.0065358896,0.0111875199,0.0042834459,0.0062529673,0.0152275469,0.0001288062,0.0004298093,0.0003527881,0.6350822449,0.000008775,0.0026573753,0.0060851043,0.0006273586,0.0027192051,0.0015649913,0.0014281878,0.0007074095,1.59435894602211E-05,1.45450721902307E-05,4.2202795157209E-05,0.000356432,1.90662788668305E-07,7.74750930077062E-08,3.22126470564399E-05,0.348657757,0.0002620847,0.0355677679,0.8677423,0.0585888624,0.014027385,0.0011429553,0.0226686951,0.0777462721,0.0429682322,0.4098822773,0.8962066174,0.0068327733,0.5062854886,0.361951977,0.0082347225,Unlabelled Clothes/Shoes/shoes1268.jpg
35,bottlenecks/Unlabelled Clothes/Shoes/shoes277.jpg.txt,0.0015367216,0.0042040991,0.3492521048,0.0636633933,0.1917909086,0.0630837008,0.0116546778,0.0535445213,0.0214262772,0.1081756651,0.0010453569,0.0049563092,0.0149963927,0.0519333296,0.0178879816,0.0408485606,0.4052685201,0.0044852397,0.0675257817,0.0047260285,0.2573851645,0.0412862077,0.0561952814,0.0633026883,0.0016551584,0.0001204472,0.0017611313,0.0020080048,0.0305140503,0.0315253437,0.000061394,0.0051523936,0.0270270668,0.0001880862,0.0029939609,0.0994412005,0.8965234756,3.70086854672991E-05,0.0001670297,0.0006492388,0.0335625783,0.0301509183,0.9671633244,0.1554778814,0.0060917847,0.0086356662,0.4348449111,0.0002270124,Unlabelled Clothes/Shoes/shoes277.jpg
36,bottlenecks/Unlabelled Clothes/Shoes/shoes1933.jpg.txt,0.1822897345,0.081444785,0.2485623062,0.1075905338,0.1393936425,0.0193384215,0.0659372732,0.0050649722,0.0109058442,0.0294885077,0.0093289139,0.0293216892,0.0502431057,0.0029883822,0.0032843861,0.0148175508,0.3581084907,0.004266229,0.0394160971,0.1643981636,0.132322669,0.0156417023,0.0619994886,0.0044643502,0.0043557552,0.0004841565,0.0008072389,0.0031359224,0.0028088882,0.0001485749,3.44539330399129E-05,0.0029629499,0.2046448737,0.0008660567,0.0191096235,0.8647424579,0.1051296741,0.0035225579,0.0013083547,0.0053212373,0.034076225,0.0251122732,0.5999729633,0.3331286311,0.4262404442,0.0882610455,0.1578569412,0.0021923222,Unlabelled Clothes/Shoes/shoes1933.jpg
37,bottlenecks/Unlabelled Clothes/Shoes/shoes170.jpg.txt,0.0016043423,0.0008451774,0.2293127179,0.108075954,0.0573999844,0.015538224,0.0240580142,0.0076568071,0.0286436379,0.1231184602,0.003110342,0.195513159,0.0309087615,0.0030611102,0.0019890456,0.1691642851,0.8571718931,0.0045219134,0.0186353046,0.009948669,0.0320763625,0.0045876331,0.0085408082,0.0186576266,0.0007578903,1.82145231519826E-05,0.0003076561,0.0146642355,0.0225649979,0.0022455503,0.0002440302,0.001967517,0.0030896261,0.000279866,0.0100953989,0.3201810718,0.6681044102,0.0006768338,6.06319445068948E-05,0.0006018194,0.0666144937,0.2462015897,0.9035593271,0.3808618188,0.0128682712,0.0115499208,0.3398768604,0.011426948,Unlabelled Clothes/Shoes/shoes170.jpg
38,bottlenecks/Unlabelled Clothes/Shoes/shoes2843.jpg.txt,0.0052397847,0.0134659512,0.0259659905,0.7771992683,0.1201878265,0.0016737331,0.0040179081,0.0008695195,0.0013304086,0.0008618623,0.0057754694,0.0093067503,0.0313125141,0.0002396178,0.001942055,0.0006113815,0.2739841938,0.001364044,0.1306187361,0.3790768087,0.0014208914,0.0069324379,0.0120007377,0.0004367691,0.0004774838,0.0006060365,0.0002275808,0.0002832447,0.0029867159,1.80885945155751E-05,2.42834557866445E-05,0.0011058855,0.1884360164,0.1366447657,0.0601327606,0.2606000006,0.0919570103,0.0524102263,0.025413407,0.3728418648,0.0114269704,0.0356822014,0.0954067782,0.4008553326,0.1787420809,0.0718837231,0.5201032758,0.0146917989,Unlabelled Clothes/Shoes/shoes2843.jpg
39,bottlenecks/Unlabelled Clothes/Shoes/shoes538.jpg.txt,0.0008307697,0.0001959946,0.4425587058,0.4903895855,0.0119038131,0.0002304497,0.0042454777,0.0002458258,0.0001870845,0.0020436572,0.0001258217,0.0031699741,0.0426287651,0.0002204591,5.31975310877897E-05,0.0009703613,0.0137424031,0.0003993375,0.0280078519,0.0237434842,0.0015054235,0.0010322353,0.0039794818,6.75739356665872E-05,1.91146027646028E-05,0.0002739708,1.13970900201821E-05,4.3763193389168E-05,0.004062708,0.000058796,8.02244176156819E-06,0.0002316343,0.9228127599,0.7439203858,0.0023946371,0.0029402075,0.0006513416,0.000168645,0.2400289327,0.0098958258,0.0221015271,0.0057033864,0.0110715032,0.1282186061,0.9518774748,0.0154736247,0.2456996888,0.0009633446,Unlabelled Clothes/Shoes/shoes538.jpg
40,bottlenecks/Unlabelled Clothes/Shoes/shoes2753.jpg.txt,0.8080137372,0.0038817441,0.0043610688,0.002516578,0.0884614438,0.0389921665,0.0206317287,0.0003862088,0.0093429619,0.0003578148,0.002590107,0.0025201903,0.005850031,0.0025118068,0.0006034502,0.0089789229,0.9324045777,4.49484923592536E-06,0.0002931333,0.0021819298,0.000476066,0.0028572134,0.044497136,0.0001098033,0.0004199966,4.44439001512365E-06,5.77764694753569E-06,0.0001276588,0.0002912415,0.000000014,3.79136793071666E-08,0.0001646624,0.0161618739,0.0023987496,0.003239939,0.7860077024,0.1852011681,0.0145224538,0.0019862433,0.006643774,0.0128495991,0.0016167938,0.6961454153,0.0070219981,0.0828663334,0.1276573092,0.0568311028,0.0062208408,Unlabelled Clothes/Shoes/shoes2753.jpg
41,bottlenecks/Unlabelled Clothes/Shoes/shoes2373.jpg.txt,0.0033857687,0.0015321029,0.7879070044,0.1163745895,0.0367283039,0.0025734981,0.0124365455,0.0006817417,0.0005961906,0.0224347655,0.0013108196,0.0011680195,0.0076549761,0.0037957432,0.0007267117,0.00069325,0.0153995855,0.0003140914,0.0076555936,0.0673708618,0.0030045251,0.0019161083,0.0028767646,7.28168524801731E-05,0.0001540372,0.0001701778,8.44195819809102E-05,6.00373969064094E-05,0.0007339063,0.0005312134,3.64812422048999E-06,0.0014695129,0.8981826901,0.1282738298,0.106693089,0.1557406783,0.0466660522,0.0018716179,0.4738726318,0.086882025,0.0199955031,0.0212302376,0.0446980223,0.4348616898,0.9618465304,0.0167235825,0.064438574,0.000387168,Unlabelled Clothes/Shoes/shoes2373.jpg
42,bottlenecks/Unlabelled Clothes/Shoes/shoes2469.jpg.txt,0.0016988865,0.0006586824,0.5973309875,0.0219055749,0.1692173779,0.0499609932,0.0125948815,0.0133131985,0.0115992576,0.0349127017,0.0006409413,0.0064377971,0.0119670872,0.0548769161,0.001918641,0.0109661324,0.6107766628,0.0027986267,0.0241564531,0.0320057906,0.1585955024,0.0355829261,0.0605393313,0.0173665714,0.0002130173,2.33535956795095E-05,0.001526892,0.0056489031,0.018918993,0.0225651842,7.43107739253901E-05,0.0015017717,0.0077057346,0.0003597373,0.0165892132,0.1602002084,0.8178918362,7.88616816862486E-05,0.0004256121,0.0044544446,0.0439244509,0.0239555743,0.9582469463,0.4247244298,0.0152782574,0.0240564849,0.3768680096,0.0006093273,Unlabelled Clothes/Shoes/shoes2469.jpg
43,bottlenecks/Unlabelled Clothes/Shoes/shoes2717.jpg.txt,0.202857703,0.1369660199,0.3382162452,0.059605442,0.120234929,0.0140088797,0.0704601184,0.001342418,0.0075601651,0.0151415253,0.0111204116,0.0067486675,0.0042393282,0.0012664519,0.0016387675,0.0085927704,0.1900103986,0.0002807968,0.0015252517,0.0438808277,0.0229397193,0.00897469,0.0104308492,0.0004937015,0.0022091111,0.000231047,3.48156463587657E-05,0.0001647675,0.000270251,4.46607282356126E-06,4.12917006542557E-06,0.0009802477,0.7175649405,0.0032190522,0.0430618711,0.8320902586,0.0632297471,0.0091275871,0.0087665878,0.0405049883,0.0254950076,0.035612043,0.3646122217,0.6759259105,0.5721641779,0.1925624013,0.1352256536,0.0047668517,Unlabelled Clothes/Shoes/shoes2717.jpg
44,bottlenecks/Unlabelled Clothes/Shoes/shoes935.jpg.txt,0.0016067636,0.0016387197,0.4056690931,0.0287785232,0.1096659228,0.0872283652,0.0456272885,0.0653933287,0.0698224381,0.0426859185,0.001168548,0.0392110683,0.0366393141,0.0260978341,0.0052660974,0.0335006714,0.5138379335,0.0008693139,0.0953704864,0.018507041,0.0935323983,0.0724551678,0.0953315794,0.0213431474,0.0101555558,7.9537567216903E-05,0.0016637514,0.0023266729,0.0193965528,0.004434858,4.97681867273059E-06,0.0055671991,0.045123741,0.0004601399,0.000611838,0.0267111491,0.9717859626,6.22742954874411E-05,0.0001613422,0.0002073671,0.0253637433,0.0300772414,0.8236892819,0.0892682076,0.0074563017,0.0097406888,0.6050816178,0.0003027765,Unlabelled Clothes/Shoes/shoes935.jpg
45,bottlenecks/Unlabelled Clothes/Shoes/shoes181.jpg.txt,0.0011928205,0.000162137,0.4564383924,0.0291856863,0.3772105277,0.0217224322,0.028960159,0.0022195866,0.0060668574,0.0546949208,0.0010502943,0.0078909751,0.0058352938,0.0005037561,0.0011193784,0.0057468619,0.8549801707,0.0003383833,0.0132132452,0.0069155679,0.0131660569,0.0050502527,0.0025955376,0.0028014877,5.18235901836306E-05,7.758514584566E-06,6.02457257627975E-05,0.0005809807,0.0027423403,0.000116755,7.96273798187031E-06,0.000708869,0.0966626182,0.0003271331,0.001695356,0.0886744857,0.9072143435,0.0003826325,0.0001526637,0.001553377,0.0438848361,0.0503097139,0.8864488006,0.4651786685,0.0447670259,0.0365536548,0.0362911001,0.0012423552,Unlabelled Clothes/Shoes/shoes181.jpg
46,bottlenecks/Unlabelled Clothes/Shoes/shoes247.jpg.txt,0.0466831662,0.0016549816,0.0205408223,0.4977758229,0.3829354346,0.0020989696,0.0116304774,0.0001047213,0.0019158233,0.0031574934,0.0017962703,0.0052795419,0.0233041029,0.0004138593,0.0003128595,0.0003956382,0.4407686293,0.0002262503,0.0907177851,0.1906552464,0.0033140285,0.0060442914,0.0204758067,0.0003616148,0.0003689096,0.00036544,3.60789308615494E-05,0.0002253784,0.000734448,1.5180584114205E-06,2.80272956842964E-07,0.0013028946,0.2444013953,0.8787226677,0.0050457832,0.029484218,0.0040390049,0.0457680486,0.0094231917,0.0275170617,0.0067965728,0.0070511512,0.0184258278,0.1179890484,0.0786771104,0.0536307395,0.3168202341,0.0307259243,Unlabelled Clothes/Shoes/shoes247.jpg
47,bottlenecks/Unlabelled Clothes/Shoes/shoes1475.jpg.txt,0.3043418527,0.0001204934,0.5691988468,0.0035427059,0.0742714927,0.0073057031,0.0233987346,0.0001464921,0.0030058713,0.0029482453,0.0008976476,0.0029522777,0.0002886093,0.0074305302,0.0001018767,4.87061224703211E-05,0.6139528155,1.70609280303324E-06,0.0790696144,0.061694473,0.0084008602,0.0131614236,0.0518135652,0.0002132739,0.0078933341,3.911530438927E-05,0.0006971452,0.0005387436,2.30888399528339E-05,3.18215676031741E-09,9.52824694144816E-11,0.0026504556,0.1598504037,0.0016288823,0.0042848019,0.4211627543,0.3024522066,0.229719013,0.0065880273,0.0341642536,0.0101392567,0.0025345241,0.4103005528,0.0190416258,0.0049987687,0.6898736358,0.006872029,0.4080668688,Unlabelled Clothes/Shoes/shoes1475.jpg
48,bottlenecks/Unlabelled Clothes/Shoes/shoes2082.jpg.txt,0.3153654039,0.0008290859,0.0103261834,0.0389110856,0.196379438,0.0407699309,0.0360643119,0.006949082,0.0500943176,0.0064447541,0.0038372225,0.0667507797,0.0197354201,0.0106459679,0.0012125093,0.1956845224,0.5527845025,0.0006317776,0.0067454576,0.0050434517,0.0320832506,0.0225773957,0.2779637277,0.0011634449,0.0036385737,2.57598712778417E-05,0.0005364297,0.087436147,0.0043607205,1.96753935597371E-05,1.67831501585169E-06,0.0003479061,0.0046400488,0.0001034784,0.0021286749,0.8597171903,0.1362163872,0.0014753564,0.0001717378,0.0001872437,0.0537543073,0.1030532941,0.8493404984,0.2497571707,0.0450393073,0.0900218561,0.4052627087,0.0062065721,Unlabelled Clothes/Shoes/shoes2082.jpg
49,bottlenecks/Unlabelled Clothes/Shoes/shoes1885.jpg.txt,0.0323056281,0.0002557909,0.0150668714,0.0005522947,0.8616793752,0.0132869678,0.0578153878,0.0006997761,0.0011495994,0.0001540926,0.0020646742,0.0093796086,0.0037350086,0.001609274,0.0001030601,0.0001425557,0.2313774675,1.14913848392462E-06,0.2350450605,0.0053131282,0.0058985227,0.0105358511,0.2339764833,2.84649395325687E-05,0.0062963497,1.38566761620496E-07,0.0002234943,6.44345927867107E-05,4.10339416703209E-05,0.000000001,3.01188740614577E-10,5.64323818252888E-05,0.2711420655,3.83525548386387E-05,7.75184817030095E-05,0.2777795494,0.718337357,0.0022527457,3.47546119883191E-05,0.0014796936,0.009205142,0.0030615884,0.6103980541,0.1788836271,0.0002970415,0.7001016736,0.019945113,0.0033500798,Unlabelled Clothes/Shoes/shoes1885.jpg
50,bottlenecks/Unlabelled Clothes/Shoes/shoes53.jpg.txt,0.0194251221,0.0012881318,0.0402740315,0.0264300872,0.0034715952,0.014391222,0.0056852144,0.0013025703,0.0066139949,0.0026256344,0.0004925269,0.8649531603,0.0064960108,0.0032826536,0.0010056176,0.0022624005,0.6132178307,0.0004456668,0.1954606026,0.0084727332,0.0352637023,0.0155650163,0.0238981806,0.0071292575,0.009667947,0.0001458293,0.000249286,0.0192065518,0.0023269141,0.0001681519,2.61921911715035E-07,0.0014074327,0.0673747212,9.36097130761482E-05,0.011849219,0.5979697108,0.3824499846,0.0068063918,0.0001300869,0.00070097,0.0110223414,0.033962328,0.8562853336,0.3102245927,0.007113453,0.0581029356,0.1209461167,0.0007545904,Unlabelled Clothes/Shoes/shoes53.jpg
51,bottlenecks/Unlabelled Clothes/Shoes/shoes1818.jpg.txt,0.060647849,0.0002910346,0.8269376755,0.0406427272,0.0261402335,0.0004823243,0.008173245,6.78055730531923E-05,0.0012543543,0.000408628,0.0320242941,0.0002668031,0.001461303,0.0009590728,2.72561806013982E-06,0.0002398951,0.3758321106,2.53833945862425E-06,0.0187315717,0.0034348699,0.0044655208,0.0071588019,0.0016876237,1.59794035425875E-05,0.0009048429,9.90251464827452E-06,0.0002611525,2.51746569119859E-05,1.05467834146111E-05,1.82115034164099E-08,4.21264967354063E-11,0.0014108943,0.5860484242,0.0334931836,0.0114186155,0.0643193051,0.0232299399,0.8186559677,0.0275108069,0.0213722549,0.0090584354,0.0024337047,0.0572114475,0.0608467124,0.2660323381,0.1422853917,0.0023968574,0.9121245742,Unlabelled Clothes/Shoes/shoes1818.jpg
52,bottlenecks/Unlabelled Clothes/Shoes/shoes2994.jpg.txt,0.0082331346,0.0002463128,0.2367914319,0.0389172919,0.6647638083,0.0021280607,0.0290044155,0.0009140353,0.0008072348,0.0065077525,0.0003792734,0.0003553182,0.0038845371,0.0014315568,1.96088931261329E-05,0.0056161946,0.5000939369,0.0001052539,0.1663594544,0.0445851684,0.0452512577,0.0435756817,0.1381022185,0.0001210864,0.000801533,0.0001789822,0.0003184472,0.0005291056,0.0022357544,9.88448391581187E-06,2.1155059926059E-07,0.0016034367,0.0561284758,0.0271470882,0.0252538305,0.6085687876,0.2709900737,0.0022049739,0.0423035882,0.0235316809,0.0878711864,0.0248498786,0.4610616267,0.1310492605,0.1235736758,0.0681778714,0.2520902455,0.0007083353,Unlabelled Clothes/Shoes/shoes2994.jpg
53,bottlenecks/Unlabelled Clothes/Shoes/shoes2346.jpg.txt,0.0141688511,0.0012570414,0.4430898428,0.4136107564,0.1197492406,0.0001584955,0.0050849868,8.64824032760225E-05,0.0004473893,0.0001888993,0.0007162764,3.43512801919133E-05,0.0008966504,0.0001058592,2.34971339523327E-05,0.0003812714,0.0438637286,0.0001403584,0.0403697006,0.1888806373,0.0020161655,0.0018871968,0.0177631844,3.01222371490439E-06,0.0006754107,3.38986392307561E-05,4.8598234570818E-05,1.75531713466626E-05,0.0002331883,1.2445411812223E-07,1.38498335022774E-09,0.0005669501,0.7035003304,0.4545448422,0.0480648912,0.0578837618,0.0084308647,0.0168341398,0.2934099138,0.1208315492,0.0114810215,0.0023886915,0.0185795538,0.316832751,0.7144811153,0.0628334284,0.1208560094,0.0041795201,Unlabelled Clothes/Shoes/shoes2346.jpg
54,bottlenecks/Unlabelled Clothes/Shoes/shoes1925.jpg.txt,0.0067019169,0.0002767433,0.8591598868,0.0631303415,0.0024898008,0.0044129528,0.0231338721,1.99036003323272E-05,0.00138451,0.0011639355,0.0103727449,0.0129156467,0.0097837187,0.0046253963,0.000087264,0.0003412533,0.5722866058,1.10522296381532E-05,0.0327288024,0.033211235,0.0013427525,0.0056365919,0.0269713905,0.0004027044,0.0038135592,1.20464828796685E-05,0.0002881871,0.0029337516,2.93445791612612E-05,2.57933976399727E-07,2.31213626022964E-09,0.001850452,0.3184813261,0.0211362615,0.0879306346,0.1931129992,0.0701086596,0.4417944849,0.0586000122,0.1273169219,0.0533709675,0.0020974234,0.1727541536,0.3941391706,0.0901608318,0.1426094919,0.0261411443,0.4319943488,Unlabelled Clothes/Shoes/shoes1925.jpg
55,bottlenecks/Unlabelled Clothes/Shoes/shoes958.jpg.txt,0.0156337805,1.70405419339659E-05,0.0588245168,0.0236078836,0.8793561459,0.001125126,0.0066429079,5.60754742764402E-05,0.0004314905,0.0052739787,0.0002864056,0.001567591,0.0065743471,0.0005198971,1.60190884344047E-05,6.68197026243433E-05,0.6768670082,2.32908350881189E-05,0.0374491252,0.0095517328,0.0097372346,0.001686346,0.0434070528,6.19671263848431E-05,0.0002207279,0.0001435792,0.0001776138,0.0003750675,0.000703842,4.2689498513937E-07,3.13697832154958E-08,0.0010962683,0.2184986025,0.694149673,0.0122454595,0.0841460824,0.0136925252,0.0116099892,0.0686802939,0.115476042,0.0137198102,0.0053654741,0.0639313832,0.1009843722,0.0986419916,0.1903170794,0.2780941129,0.0143882921,Unlabelled Clothes/Shoes/shoes958.jpg
56,bottlenecks/Unlabelled Clothes/Shoes/shoes6.jpg.txt,0.0074995654,0.0004769251,0.3599508405,0.0130507266,0.3419305682,0.0351267941,0.066903241,0.0156634562,0.0143496217,0.0716123804,0.0009915077,0.0129429204,0.0549517795,0.003231592,0.00048462,0.000833527,0.6916460991,0.0001647566,0.0531380475,0.0152645083,0.0622585416,0.0130156036,0.0299131032,0.0062026251,0.0008500676,9.87714520306326E-05,0.0002869379,0.0018900653,0.0086794756,0.0001101017,3.7794673062308E-06,0.0004895815,0.1159879565,0.0023293425,0.0032149358,0.1813760102,0.8005184531,0.000297821,0.0018133415,0.0104500819,0.05093766,0.026173206,0.6804193258,0.3489536047,0.0085947523,0.0454792827,0.2102882415,0.0001712644,Unlabelled Clothes/Shoes/shoes6.jpg
57,bottlenecks/Unlabelled Clothes/Shoes/shoes10.jpg.txt,0.0052652583,0.0042432845,0.4318516552,0.0400297716,0.1011533588,0.1366626173,0.0528484173,0.0119655235,0.0354412049,0.0559183359,0.0038697568,0.0253702998,0.0214553494,0.0108494442,0.0141720893,0.0489036255,0.5379076004,0.0097207231,0.0484247208,0.0293007344,0.1744364351,0.0313783772,0.0532601811,0.0089113479,0.0021368333,0.0001259626,0.0009241536,0.010808547,0.015681589,0.0063962652,8.1099547969643E-05,0.0045190305,0.0659863874,0.0013147759,0.0172491744,0.2166042924,0.7531493902,0.0008028786,0.0010360451,0.0098434696,0.073127307,0.0856886432,0.8759031892,0.3390303552,0.0501825437,0.0199545417,0.3249695599,0.0024832555,Unlabelled Clothes/Shoes/shoes10.jpg
58,bottlenecks/Unlabelled Clothes/Shoes/shoes781.jpg.txt,0.0009068776,3.32705421897117E-05,0.0255642943,0.8068979383,0.0562084801,0.0004813313,0.0220404044,0.0002237453,0.0007403752,0.0024280737,0.0002048122,0.0009577677,0.0777680278,0.0005905342,6.85593913658522E-05,0.0048854649,0.7527704239,0.0001174807,0.0711658597,0.0623721555,0.0046764873,0.0010487309,0.0482005216,4.42795098933857E-05,6.11113209743053E-05,0.0003000298,5.11746911797673E-05,0.0003386464,0.0004587206,1.67386974680994E-06,2.53535603178534E-07,0.0007999695,0.0575924367,0.8836914301,0.0047938321,0.0788062885,0.0021312302,0.0112643084,0.0094459513,0.009866924,0.0255073048,0.0232367087,0.0659065545,0.0498181134,0.2109934837,0.0672704354,0.6241855621,0.060041938,Unlabelled Clothes/Shoes/shoes781.jpg
